,Unnamed: 0,text,label,lang
21,3381,"@DaniAlvesD2 Vete a la mierda malparido.Y si no es por plata,explícanos porqué te vas.Jodete tu y la otra marica de Guardiola.",1,es
22,5604,España puede mantener el bloqueo al grupo independentista evitando el voto de los parlamentarios electos que tiene prisioneros más a los que piensa meter en prisión. Esto parecerá la Sudáfrica del apartheid. Rajoy lo hará sin ningún problema de conciencia democrática.,0,es
23,4278,"@ChViguria Tranquila. Como no soy un subnormal, no voy a San Fermín.",0,es
24,763,"Gustavito, t queremos eres parte d la familia, y aunq seas un usurero enano conyón, Gustavito, t queremos! (fuera del país)  @GusCamisetas",0,es
25,4735,@almaiaisreal Alfred es independentista,0,es
26,2218,"Cuanto más comes, más mierda te metes en el cuerpo. La sociedad moderna tiene muchos agujeros negros. La comida, uno https://t.co/AEnNy1OrCR",0,es
27,5934,República 70 - Carceleros 57 Mayoría parlamentaria independentista en el Parlament con un candidato en el exilio y otro en prisión. DEP mayoría silenciosa. Seguim. #EleccionesCataluña #Elecciones21D,0,es
28,5801,– Ha ganado Ciudadanos. – No sabía yo que en Cataluña había tanto fascista. Miedo me da salir a la calle mañana.,1,es
29,1034,Otro cm en busca de engagement a base de estereotipos de género caducos y machistas. https://t.co/NepvDZxO9L,0,es
30,1927,Puto rojo — Yo soy blanquito :( https://t.co/IInU95yo0r,1,es
31,4881,"Uff  Mundo, habrá tongo! :  se inpugnaran mesas, haran LO QUE SEA para humdir el voto independentista.  Listen world: Spanish govt doesn’t allow international Observers at 21D catalan elections!!   #HelpCatalonia https://t.co/UhNujTTkIy",0,es
32,1986,"""El hecho de no incluir a los hombres en el feminismo es tratarlos como idiotas"" @sharoncalderong @NTNrpa",0,es
33,4990,Estos son los 17 países que la UE ha incluido en la 'lista negra' de paraísos fiscales https://t.co/ZJ47gMQBbg https://t.co/I6fUNsmAbd,0,es
34,4690,Se están preparando por la más que probable victoria del bloque independentista. Trileros. https://t.co/Hyg3yp1kki,0,es
35,5280,"@pnique Resumen: ""el que no nos vota es un nazi y un fascista."" Fascista serás tú, que insultas a todo aquel que no comulga con tus ideas. Quedas retratado. Por eso tu partido está acabado. Por insultar a los españoles",0,es
36,3835,@FanaticsBarsa @rosadiezglez @gabrielrufian Rufian es un charnego de Jaén que pronto se verá obligado a arrastrar sacos de aceituna en la tierra de sus ancestros #retratado,1,es
37,3183,"@jjmuela @drluciter Se creen sus propias mentiras. En Cataluña viven mas moros q en ninguna parte de España, su rel… https://t.co/ukVbYFcKX2",0,es
38,5388,@norcoreano Eres podemita y como tal tienes alergia a las banderas y ¡lo sabes!.,1,es
39,890,"⚡️ “Trump llama decisión de juez: ""ridícula"" ” @realDonaldTrump  SUBNORMAL https://t.co/MzLpCBxXpr",0,es
40,5638,Puigdemont pulveriza todas las expectativas y lidera el bloque independentista https://t.co/CmwtbEqOHO vía @_infoLibre,0,es
41,1224,A veces parece mentira que estudie en la Universidad; en ciertos momentos me da la impresión de que sigo en una ESO para mónguers.,0,es
42,2589,Qué daño hizo el puto franquismo. Y cuánto lo sigue haciendo. https://t.co/N7yCseqPs6,0,es
43,2372,@ChBlures @ZdeZombi tolai parguelas comecojones subnormal payaso bocaalcornoque tontopollas pajizo gilipollas cabezabuque,1,es
44,2980,@hdcarrefour Claro. Todos los vascos son etarras. Y los navarros. Y me compara terrorismo religioso con exclusivamente político. No cuela,0,es
45,2233,Uy que mal rollete de serie #13ReasonsWhy  Que miedo maricon,0,es
46,5351,"@jordievole @democraciareal Sigan llamando fascistas a los q no piensan como ustedes. Sigan adoctrinando. Sigan insultando al resto del país. Sigan sin escuchar a la mitad de Cataluña q no quiere independencia. Sigan saltandose las leyes, gracias a las cuales han ganado las elecciones. Será todo un éxito.😒",0,es
47,4853,"La Constitución que quiere el PSOE: «Matrimonio» homosexual, muerte «digna» y laicidad del Estado https://t.co/wxzWvKijEO  De momento no han hablado de expropiar a la Iglesia todas sus posesiones. Pero todo se andará.",0,es
48,4704,"(En este aspecto, podéis decirles tb que los fantasmas del fascismo los despiertan los fascistas y quienes les apoyan, no sus víctimas)",0,es
49,3005,"La ultraderecha finlandesa se la pega bien en las elecciones municipales. Respecto a las anteriores baja un 4,1% (40% escrutado)",0,es
50,3556,@Jose_Strife No he puesto ningún enlace a ningún tuit por si a algún subnormal le apetece ir trolear por si acaso.,0,es
51,3594,Jejejeje podemos rojos de mierda maricones jejejeje https://t.co/xtUbbVLQQK,1,es
52,3598,@Sandrad97_ Tu ji k canta bieeeeeeeeen mamon,0,es
53,4511,"@rau80sfc @JuanCapela1978 @Twitter 😂😂😂😂 y maricon y feo, lo tiene yo",1,es
54,5507,"@_melyelias No se que decirte, en el bloque independentista la izquierda ha ganado. Triste por la CUP, pero al menos mantendrá la presión sobre JxCat. Si luego miras globalmente pues si, ERC+CUP+Comuns no son mayoria de izquierda.",0,es
55,5417,"La verdad es que me indigna los fascistas que gobiernan pero ellos solitos reciben lo que siembran. En el próximo 155, el PP desaparece de Cataluña",0,es
56,1115,@calcosares La corrupción se presenta muy proporcionalmente al poder político que se ha tenido. Lo demás son cuentos y mitos.,0,es
57,5528,@alvaropascu los fachas de ciudadanos ganan a costa de la perdida del PP. El independentismo gana de calle. Ya basta.,1,es
58,4830,"@Abeluky18 @TodoConCorazon @loveanonimos @Fiebre_Maldini Tu lo que eres es subnormal, punto.",1,es
59,5396,"@norcoreano Otro gilipollas dijo, “aprobare el estatuto que salga del parlament”y un subnormal profundo reunió 4millones de firmas para tumbarlo. Y aquí nos encontramos, inculpando a trapos de colores.",1,es
60,1501,"Si disientes de lo políticamente correcto eres un nazi, y a los nazis se les puede pegar...",1,es
61,4140,Leo las confesiones que salen en la cuenta de @raqsweets y algunas son wtf negro xDDDDDDDD,0,es
62,975,El Humble Monthly de este mes ha sido un locurote y no me lo pillé porque soy subnormal :_) https://t.co/RhTdUQAbHe,0,es
63,2680,@Trazzto Mientras no se ría de una víctima fascista del terrorismo no pasa nada.,0,es
64,5600,#Eleccions21D #EleccionesCataluna:  1. La mayoría independentista se ha repetido. 2. No más al 155. ¡Y libertad a l… https://t.co/aD3hhZuS2r,0,es
65,25,@MrAlvatros25 @Edd33Martin ha hecho las dos subnormal,0,es
66,4306,"@fautentica @JFalange Joder se me ha pasado condenar el franquismo dos días, voy a ponerme una alarma",0,es
67,3875,"@Extremoblando_ Sé que eres el de la pizza con piña, mamón",0,es
68,2854,"@kepasawonda Esto de ser rojo es una mierda porque no registras las marcas y, claro, luego las usan sin tu consentimiento 😤",0,es
69,2155,"Me parece lamentable la actitud del Psg, son una panda de sinvergüenzas, su afición no se cómo les aguanta...., qué te remonten un 4-0 pufff",0,es
70,306,"@FlexZCoD esas son next level, me refiero de las negras",0,es
71,3343,En otro capítulo de aparcas como un subnormal https://t.co/T8WMMn34mL,0,es
72,148,"ONU: Los refugiados son personas forzadas a huir de sus países para escapar de la persecución, la guerra o la... https://t.co/POsgiaHc35",0,es
73,1778,@Lyxnn_ te has equivocado de captura subnormal,1,es
74,5686,"@jcamposasensi Coincido, Jorge. Ambos son responsables de la reválida separatista.",0,es
75,5221,"Espejo Público y Susana Griso, portavoces de fascistas. https://t.co/gRkFYoSoVP",1,es
76,3181,A ver chavales yo creo que deberiais hacer las paces y reunirnos todos bajo un mismo lema:  Javiper subnormal,0,es
77,3128,Hundia en la mierda puto moro,1,es
78,913,"@alejandrosanmo cuando nació, acusaban al PSC de ser catalanista, y aseguraban ser el único partido no independentista en Cataluña.",0,es
79,985,"@RichardDees @rafa_nmj catalanofobia? Claro, por eso la mitad o más de los comentaristas de fútbol son catalanes. Por catalanofobia.",0,es
80,4557,VÍDEOS Marea independentista a la Grand Place de Brussel·les https://t.co/dzifIHi4Qb,0,es
81,3877,Que haya maltrato animal no elimina que haya violencia de género hacia ella y encima tú sudes y le eches mierda.,0,es
82,5270,@carrizosacarlos @CiudadanosCs Mucho mamón con cara de conejo es lo que anda suelto.,1,es
83,1762,"OLE VUESTROS HUEVOS, @JordiAlba! ""Qué cojones tiene este equipo y esta afición"". https://t.co/n9ojdiFA7i",0,es
84,5247,@UMAISS1 @zfran05 Son sus comentarios los que hacen que parezca homófobo. No hace falta que insultes,0,es
85,91,@WillPro18 El chiste de los “maricones” es homófobo en cualquier contexto. Reírse de los accidentes laborales es rastrero. @AcLabEsp @BJK246,0,es
86,4627,MARICA YO YA SE QUE ME VOY A MORIR CON NEVER BE THE SAME Y REAL FRIENDS PERO RESUCITARÉ PARA PODER MORIR FINALMENTE CUANDO ESCUCHE EL ÁLBUM COMPLETO.,0,es
87,532,Putos rojos de mierda subvencionando con 40 millones algo tan innecesario como la cultura #BoicotAlosGoya https://t.co/gqBvu7nLlb,1,es
88,954,"Maravilloso comentario de un podemita raso, en la noticia de Público sobre el ataque terrorista en el Louvre. https://t.co/1BjEHdgNSN",0,es
89,5415,"No soy independentista, pero te voy a decir una cosa, por momentos me apetecería que los Comunes apoyaran al bloque del SÍ.",0,es
90,315,Que @javiatm1903 te llame llorón es como si Franco te llamase facha.  La única respuesta que cabe es que en la vida ofende solo el que puede,0,es
91,1028,"@ByniBanks @AmadasunGloria multicultural... mis ovarios en almíbar Los negros son esto, los latinos son esto, los musulmanes son esto....",0,es
92,1236,@pulpulSkap2 por facha te refieres contrario a lo que piensas tú o yo o... no se,0,es
93,5485,"@ivanalmi @PicFort_Goy No, no es racista. Es poco inteligente, ignorante, inculto y egoista. Hasta los racistas son minimamente mas inteligentes...",1,es
94,2158,"A parte de que el PSG hace el subnormal, el robo es espectacular.",0,es
95,4688,@perocallate Que te jodan subnormal cometuercas,1,es
96,2324,"@El_Intermedio Clásico facha d sindicato vertical prepotente, desde q el pueblo dormita en el pasotismo,d vuelta ,franquismo por cojones.",0,es
97,4723,EL TORO ES INOCENTE E INDEPENDENTISTA.SALVEMOSLO DE LAS GARRAS DE SUS ASESINOS Y FACHAS QUE LO EXPLOTAN.MOVIMENTO SALVAR AL TORO..- https://t.co/IuEfsHsjyJ,1,es
98,1192,Ivanka Trump apuesta por el navy y el negro en su último look de trabajo (y se echa muchos años de más) https://t.co/f0sAYQqndU https://t.co/TKdgEuuEmv,0,es
99,4049,@toyfresco entonces tu eres una chica (no soy gay xD,0,es
100,5526,"@martaruizhorta @Noindepep @BeatrizTalegon ... a lo que usted se refiere es bloque independentista vs bloque a favor del 155. Que ha ganado el bloque independentista. Vamos a llamar las cosas por su nombre, por favor.",0,es
101,2315,#mentesdespiertas Un agujero negro vaga solo por el espacio devorándolo todo a su paso https://t.co/japFFa7fpa,0,es
102,4167,"@DalasReview me  pareces monguer, pero si hay alguna probabilidad de desahuciar a Miare, te puedo dar apoyo económico para los abogados",0,es
103,2453,"Asi somos en España, ""si yo te insulto es un acto de libertas y democracia si lo haces tu eres un facha que hay que eliminar""",0,es
104,3797,"twitter, donde los nazis pueden amenazar de muerte todo lo que quieran pero si dices cacaculopedopis te borran de todas las menciones",0,es
105,2124,Puto subnormal jajajajajajajajajajaja https://t.co/vv1HCDFSAv,1,es
106,523,@Andrealovelimon Ajajajajajajajaajjajaajajajajajaja te odio gitana,1,es
107,2172,"@ItsSilviaBreezy No, tu sudadera. Tú eres bastante mala en ser negra",0,es
108,2926,@PedroA1973 @FrayJosepho Nosotros no toleramos ninguna reigión. Somos ateos. Las religiones para los que creen las mentiras que les cuentan.,0,es
109,3311,No al heteropatriarcado No a la ley mordaza Asco de fascismo franquista https://t.co/IhQ7fm9gYM,1,es
110,3050,"@Atontao17 @martaflich Que loca , etiquetando gente que ni conoces , eres una kamikaze, eh?",0,es
111,292,"@Suicide_pierce @nikablogs @JackBibon las hembristas me recordáis mucho a los comunistas, ""si no piensas como yo eres un fascista/machista""",0,es
112,663,¿Por qué no seguía a la cuenta de @EnglandRugby? ¿Acaso soy un puto subnormal?,0,es
113,5530,Elecciones en Cataluña 2017 | Directo: El despegue de Ciudadanos no evita una mayoría independentista - https://t.co/B2zEZTpyT2,0,es
114,5850,La CUP celebra los resultados del bloque independentista pese a su descalabro https://t.co/W0PX34BHo1,0,es
115,1142,Mira que soy perroflauta vistiendo pero hoy sobrepaso los límites,0,es
116,5922,@diostuitero Yo diría que ha ganado el centro derecha constitucionalista y la ultraderecha catalana,0,es
117,4546,"Esta basura independentista, que no duda un momento en quemar símbolos de otros, pero no toques tú los suyos porque entonces eres el demonio, cada vez me da más asco",1,es
118,5021,@ibraestebul @231Vigo Lo dice quien niega el holocausto y defiende nazis. Eres una demente y psicópata,1,es
119,1552,Resumen de la política de Trump: limites xenófobos a las personas y libertad absoluta al capital https://t.co/Wcx8ck9aR6,0,es
120,3184,"Entonces yo que pongo, las putis y los travelos? El dinero que gano me lo fulo tooo en putas y travelos. El jefe está invitado de miparte!xD https://t.co/jzw0DDqMw1",1,es
121,1404,"@pasionrmm Vete a la mierda hombre, la manía de tarado que has cogido. Llull es la puta polla, un líder.",1,es
122,1412,Calificáis de agresivo un escupitajo y encima lo 'sancionáis' pero pasáis por alto los comentarios homófobos de Aida y Abad. @ghoficial 🖕🏼,0,es
123,2013,"@alfredoduro1 al carrer subnormal, al carrer subnormal, al carrer subnormal, al carrer subnormal, al carrer subnormal, al carrer subnormalll",1,es
124,3256,"@cfcuartero1 Pero ya tendría poca vergüenza el español que se pusiera a favor de ese engendro, mientras te falta al respeto un moro 💩💩💩",1,es
125,5028,"@A3Noticias Los fachas no ganaréis nunca en Cataluña aunque seas el partido que más vas a gastar en la campaña, 2,1 millones. De dónde salen? Espero que algún día también te lo pregunte Montoro. https://t.co/GptlRrFulR",1,es
126,509,"Porque estamos esperando a que subas tú, mamón. https://t.co/cQ5T7RNcE0",1,es
127,3965,Venezolanos residentes en Canarias podrán votar en Plebiscito contra dictador Maduro est 16J Resto mundo consulta -&gt; https://t.co/kGrdhSFIyf https://t.co/J0wfpOmmaG,0,es
128,4801,Hasta la gorda evasora fascista se da cuenta que lo de los jubilados es una vergüenza Eso votaron https://t.co/GN3K3XZ9Ie,1,es
129,4882,"@GuilleAlbelda @MonederoJC Aún no conozco un facha demócrata, va contra su adn!",0,es
130,3928,@rtve @rtve da cobertura a terroristas de #Venezuela La deriva fascista del @PPopular y sus medios es muy preocupante. #ConElFranquismoHemosTopado,1,es
131,2152,. @alvaroojeda80 eres un retrasado. Que no se te olvide.,1,es
132,5910,Mayoria para los ladrones del 3% y los ultraderecha de Ciudadanos.  GRAN DEFENSA DE LOS LADRONES. BORREGO https://t.co/mfhQ19WXZk,1,es
133,861,"@LaCabezaDeZizou @gabrielrufian Otro charnego potencial.Te puedes ir de España tú y tus dos empresas, ya.Vete a Albania o a Nigeria",0,es
134,5718,#EnDirecto  Mayoría independentista pero gana Arrimadas https://t.co/iFnSMuDVVf #EleccionesCataluña https://t.co/4qy4bniyNS,0,es
135,1662,"Mientras la masa se manifiesta contra el nazi Trump, los Nazis de Kiev sin que nadie le chiste,bombardea el Donbas https://t.co/36qJbtxqOv",0,es
136,3201,"Ya me jodería seguir insultando con la palabra: ""maricón"" a una persona en 2017. Sabiendo además que es bisexual",0,es
137,5946,"@crisairos69 Pues empezad ya a insultar, ofender, humillar y encarcelar al 52%, los que no son catalanes sino anticatalanes.",0,es
138,2519,"@Dragneel_Moon +sus ojos al abrirlos son de color jade como su padre,en ese instante crea una llama de color rosa y rojo intenso*esto pasa..",0,es
139,2634,#LoMásLeído esta semana: Arde en Dénia una vivienda llena de enseres y basuras y provoca una enorme humareda negra https://t.co/kn36BltbBy,0,es
140,5401,"Han quedado los últimos   ""Gran mayoría""  Además de facha, tonto. https://t.co/sc1l8bjKzj",1,es
141,1396,"@Drix97 @DexertoPaco Joel, eres retrasado.  Sin embargo, mis dieses por la foto xD",0,es
142,4008,El secreto que escondía el gran dictador @BlancaMiosi https://t.co/v4W3KuiGmP,0,es
143,2774,Ya empiezan los sinvergüenzas..  No faltes al respeto Rumano de mierda.. https://t.co/jxmrB1VO4u,1,es
144,3334,@MuyLiberal Aquí tienes par de fascistas @MonederoJC https://t.co/1aIWQv1iFM,0,es
145,979,"Ahora son ""liberal progresistas"". Estos eufemismos de la derecha rancia le alegran a uno el día.",1,es
146,5828,"“Por primera vez un partido constitucionalista (no independentista) ha ganado las elecciones en Cataluña”, dice Arrimadas. Igual eso no les sirve para formar gobierno porque no tienen la mayoría de escaños. #EleccionesCataluna",0,es
147,2757,"Muy impactado por la muerte de una mujer joven, valiente, vital y ante todo socialista. DEP Carme Chacón. https://t.co/5IrZw0osFs",0,es
148,4974,@DalasReview @CTian1997 @CTian1997  que haces retuietando esto tú eres tonto me cago en todo eres subnormal vete a la mierda cabrón que haces con tu vida payaso es que eres imbécil tío joder me cago en toda tu estirpe animal que eres un animal es para pegarte ya me has tocado las narices jodeeeeeeeeeeer,1,es
149,1273,Vosotr@s seguir hablando si Zozulya es nazi o si los Goya son para rojos. Yo dedico un tuit a algo importante #DiaMundialContraElCancer,0,es
150,3865,@taladraraxets Te vas a tragar el esternon subnormal,1,es
151,1327,"Que pasa que un homosexual si dice ""que asco, un coño"" no pasa nada pero si un hetero dice ""que asco, un pene"" ya es homofobo? #VIPDirecto",0,es
152,4043,"De verdad que si os ofende esto, maybe sois un poquito frágiles. Eso sí, a insultar al chaval mientras defendéis el humor negro.",0,es
153,2525,Simplemente eran extremadamente machistas. No tiene nada que ver con homosexualidad u homofobia.,0,es
154,3493,"Lo que no conseguiria con los votos lo haria con las armas, mayor demócrata este asesino dictador de  de mierda, ahora podemitas linchenme https://t.co/pTBWv9MJHn",1,es
155,4660,@pilarmj78 Q las mezcla mezclas son muy malas. Aunq no se q es el puerto de indias.,0,es
156,5448,En portada de @El_Plural el doble fracaso de Rajoy: triunfo histórico de C's y la mayoría absoluta independentista - https://t.co/TC1vmySXw0,0,es
157,1444,"@elmundoes haciendo entrevistas a un mentiroso, con ganas de fomentar el odio. Catalanofobia en su máximo esplendor https://t.co/ExWfuOZfZX",0,es
158,3807,@Juan_Teleco @ElHuffPost @tve_tve y sobre todo en un lugar donde saben que tanto el dictador como los paramilitares son mal recibidos.,0,es
159,1880,@CarmeBarcelo vieja fea. Fc Barcelona ROBONTADA. Sois el club más ladrón político inmoral. Hacer un favor al mundo y desaparecer perros,1,es
160,5000,@fragalayl Pero si es patriotismo!!!! Animos Compañero!!!!!,0,es
161,3717,Reclamado por Justicia Argentina y buscado por la @Interpol este asesino franquista Martín Villa @Union_Europea https://t.co/YBFU1eKOJZ,0,es
162,2551,Sigo en shock por la muerte de Carme Chacón una mujer tan joven da igual del partido politico que sea.,0,es
163,1517,"Etto...odio los muebles negros, son muy bonitos pero es que es limpiarles el polvo y a los 2 segundos ya tienen polvo de nuevo",0,es
164,5496,@ReyesOfDarkness @raul_paso Excepto por bifobia. Si eres maricon no te insultan,0,es
165,5719,"Perdón, se entiende que ha ganado la izquierda independentista.  No es así, me refiero que ha ganado más la derecha indepe que la izquierda indepe.",0,es
166,2144,"Sacate la camiseta y secate las lagrimas con ella, marico. Agradece que estás presenciando historia pura, te guste o no. https://t.co/DrC5LyKYXa",1,es
167,2080,A mi no me gusta el fútbol pero que le digan fascista y alcohólico un par de yonkis a un abuelo por ser antibarsa.. asco de sidosos,1,es
168,4824,"@Diario_16 Toda esta basura sucia tendrían que estar en prisión,el recto de su vida.Por corrupto,ladrones,fascistas, MANIPULADORES.",1,es
169,5646,@Pablo_Iglesias_ @XavierDomenechs @CatEnComu_Podem jajajajajaja😂😂😂 Eres un cachondo mental. Resumen podemita: 1º- F… https://t.co/SKjn3Q3r8r,0,es
170,630,"@saamuelote primero que no soy catalán,y segundo que si eres homosexual buscate a otro, eh sevillano, gitano y maricon,lo tienes todo chaval",1,es
171,5207,@A3Noticias Para Antena 3 Constitución y Franquismo son sinónimos,0,es
172,5093,Cuando eres un facha pero intelectual https://t.co/GnIc75SRo2,0,es
173,3784,"@chals_wotan @Rattledrew @adeleheroine @holdemCS @DemenArt No voy a dudar de un periodista religioso, facha y que ha trabajado en diarios basuras y que trabaja ahora en otro, me has convencido :)",0,es
174,1967,El subnormal del año https://t.co/EDIgoSZGLi,0,es
175,912,No hay nada más bonito que el himno español franquista.  VIVA ESPAÑA JODER.,0,es
176,859,"@JanaDannn ''camionera'', ''señoritas'', son cmoentarios muy machistas, parece que las tías tenemos que ser perfectas",0,es
177,1659,Mao Baoli: El ex policía gay que ocultaba su homosexualidad y ahora es millonario con su app de citas https://t.co/LoTypMywj1,0,es
178,2651,@Carygooper Pero y lo moderno que es? Acaso has visto tú más películas en blanco y negro que él?  Tiene que follar mogollón.,0,es
179,88,"""Tengo tanta mierda en la cabeza, que la materia gris se está volviendo negra""",0,es
180,854,"""Ay, tengo una noticia que dar!"" ""¡Estas embarazada! JAJAJAJA, TE IMAGINAS, EMBARAZADA"". Mi hermano es subnormal xD",0,es
181,2299,Me he comprado la chaqueta más perroflauta de mi armario si porrr,0,es
182,3288,De país tercermundista lo que estamos viendo. Qué vergüenza por dios. Ibiza en pleno siglo XXI. #PuntoIbizaSaturada,0,es
183,2146,Golpe de muerte al fútbol! Cuanto dinero habrá soltado el barcaca?  Le quedará algo para renovar al enano? Otro arbitrucho con retiro dorado,0,es
184,3758,Me cago en el puto feminismo de mierda menuda dictadura joder ojalá meteros una polla por el culo es que me cago en todo https://t.co/XJUJypYEoW,1,es
185,697,"El #lichi, culpable de la muerte de cientos de niños en India - EL PAÍS https://t.co/qJnF0NaYyF  thanks @aredondo12",0,es
186,1928,Empate sin goles @esportscfreus 0-0 @eHawKerz tengo la negra con los putos palos 😵. Hay que seguir luchando 💪 https://t.co/YRq5F3FqUJ,0,es
187,5890,Si todas las personas valiesen lo mismo hoy no habrian ganado en escaños la suma de la ultraderecha más la esquerra y los perroflautas de la CUP pero vosotros a eso le llamáis democracia #EleccionesCataluna #ELECCIONES21D #YoVotoCiutadans #ConXaviConCatalunya,0,es
188,3106,La vergüenza que nos acompaña ante el mundo. Moriré con el enaltecimiento facha aún legal. Spain is different.  https://t.co/Ex8dmPwc0W,0,es
189,4403,"- Cuenta con mi espade! - Y con mi arque! - Y con mi hache! - Sauron nos va a masacrar por monguers, que lo sepáis...",0,es
190,4548,"@FeminismoToday Será lesbiana... ah, sin problemas mentales... pues no sé.",0,es
191,4589,@AineAvalon @hermanntertsch Porque los españoles somos fachas ladrones incultos y zarapastrosos ...😂...no se puede ser perfecto 😂,0,es
192,2053,@SpinecoHyland menudos fachas xDDDDDDDDD HIJOS DE PUTA,1,es
193,2698,Einstein: Los dirigentes israelíes son fascistas. https://t.co/KWotzi3vLt,0,es
194,3129,"Amo cuando Twitter me recomienda cuentas fake de fachas con gente que realmente es facha. Gracias, internet 😂.",0,es
195,4752,"@UNRWA_spain @a_lo_gonzo Hay que ser mentiroso para decir que los palestinos no tienen agua y que hay campos de refugiados, ya no existen.",0,es
196,4018,@eldiarioes Es impresionante lo enfermos que están los fachas. Están tocando demasiado los huevos los sinvergüenzas esos.,1,es
197,1692,ME ACABAN DE GRITAR MARICON DESDE UN COCHE????????? MIRA ESTO NO PUEDE IR A PEOR,0,es
198,1941,"@AndreteleSUR Fuera @NicolasMaduro gritan las mujeres en todo Venezuela también, pero un dictador no escucha las llamadas de su pueblo!",0,es
199,1938,Lo que sintieron los indios en sendas finales no debe ser muy distinto a esta mierda.,0,es
200,4064,#IGetYou: 315 iniciativas ciudadanas de acogida a refugiados para romper estereotipos. https://t.co/PnlvBcGBnB https://t.co/inz1cwQBYh,0,es
201,4792,"@lukilucke66 @DalasReview Bloqueao socio, por subnormal.",1,es
202,4657,"-Me voy a dormir que mañana me levanto a las cinco de la mañana para currar y levantar el país. -Jodío fascista, pero si estás en Austria. -Eso.",0,es
203,5552,El poder del IBEX no pudo con el frente independentista... el PP se le desinfla #EleccionesCataluna,0,es
204,268,#FirstDates251 que mierda era el postre aquel todo negro 😂😂 https://t.co/Vd97ZAefo3,0,es
205,4519,"Que los dos nominados son homófobos así que se vaya el que se vaya, feliz estaré 😏 #OTDirecto6D",0,es
206,4171,Beyoncé descubrió que era negra hace un disco y ahora va de Diosa Africana de la fertilidad... NENA VETE A TOMAR POR CULO,1,es
207,3513,"@perico2330 Hasta el mongolo este lo ve, nen. Llegan tiempos de gloria. https://t.co/9MWZZeY9xp",0,es
208,4484,"@DalasReview Ojalá te pegue un mordisco en los cojones y te los arranque, que los tienes bien gordos de hacer lo que haces mamón",1,es
209,5433,"@dani_hern @gallir pues si te ha ofendido el ""Nada nuevo"" solo puedes ser catalán, independista y orco de lo más profundo de Mordor. Y con derecho a voto.",1,es
210,3530,Una feminazi mata a su marido de una puñalada en el corazón https://t.co/bRlxgimaf1 https://t.co/X3fBH9rTXZ,0,es
211,5825,Pero qué charla la Arrimadas si la mayoría de votos ha sido independentista.,0,es
212,3004,🔸Los venezolanos se levantan contra el dictador Maduro. Así corren los defensores de la narco-dictadura ante el avance del pueblo. ⤵⤵⤵ https://t.co/ValmiqhJtl,0,es
213,3290,Monedero llama “fascista” a la oposición venezolana que lleva 75 muertos y 15.000 heridos https://t.co/Yve5rqmZlq vía @okdiario,0,es
214,937,"@XxtianMCH Por eso soy maricón, lo reconozco. O al Fifa o al PES.",0,es
215,4577,"Habla maricon, habla, ostia!!!    #FirstDates501",1,es
