,Unnamed: 0,Unnamed: 0.1,text,label,lang,translated
50,50,412,#يعجبك_السهر_اكثر_او_النوم بعض الحريم كذا @url,0,ar,"#You like _ staying up late, sleeping or some harem like this @url  "
51,51,1630,@user واضحه الرسالة. تهديد للداخل المصري إذا ثروتوا بتصيرون زي سوريا. انه زمن الفتن فالعالم صار في وضع مخيف. والع… @url,0,ar,"@user clear message. A threat to the Egyptian interior, if they were wealthy, as a Syrian costume It is a time of temptation because the world is in a fearful situation Ala ... @url  "
52,52,1110,@user @user @user @user ندري شلون نفهم عيال المتعه، مشروب ابوال البعير للعلاج فقط لكن مرجعي… @user,1,ar,"@user @user @user @user We do not know the children of pleasure, Abu al-Beer's drink is for treatment only but my reference… @user  "
53,53,1352,الأطفال اللاجئون فقدوا بيوتهم وأوطانهم ويجب ألا يفقدوا الأمل الذي يغرسه التعليم فيهم.,0,ar,Refugee children have lost their homes and homes and must not lose the hope that education instills in them.  
54,54,429,@user @user تعلمنا السب و الشتم منكم يا احفاد شاربين بول البعير يا حمير لا تغير الموضوع حكومتك شاطره ع ال… @user,1,ar,@User  
55,55,1170,@user @user هولاء خنازير #حماس .. اتباع الخنزير الأكبر في #الدوحة ..,1,ar,@user @user These are pigs # Hamas .. Follow the biggest pig in #Doha ..  
56,56,826,في مره سمعتو ببنت تحرشت بولد شبه عاري ف الشاطي مثلا ؟ ضحكتو صح ؟ والاجابه طبعاً لا بس لو ولد شاف بنت بس متبرجه يقول… @url,0,ar,"One time, you heard of a girl who molested a boy who was almost naked, for example, on the beach? You laughed right? The answer, of course, is no, but if Shaf bint was born, he would appear ... @url  "
57,57,1539,@user ماعلينا منهم لو هم بوذيين سيخ هندوس مسيحيين او اي ديانة اخرى انما العلة والمصيبه والطامة الكبرى انهم يدع… @url,0,ar,"@user, what do we have of them if they were Buddhist, Hindu, Christian or any other religion, but illness, calamity and great disaster are they calling ... @url  "
58,58,1196,ملخص مباراة الوداد الرياضى ووفاق سطيف مباراة رائعة دورى ابطال افريقيا:,0,ar,"Summary of the match against Wydad and ES Setif, a great match for the African Champions League:  "
59,59,1036,هي فين الحريم اللي بتقلع جوزها الجزمة وتقوله,0,ar,Where is the harem whose boots take off and say  
60,60,1523,@user ههههه أولاها بترضى بعدين بتبدا بالطلبات  والمشاكل هؤلاء الحريم,1,ar,@user هه أولا بت أولا أولا دين ها بت بت بت بت بت رضى رضى رضى رضى رضى رضى رضى رضى رضى رضى الح الح طلبات طلبات طلبات طلبات طلبات These requests start and come up with the harem  
61,61,298,رقصة  الخدم الافارقة المزمار صارت واجهه تراثنا الفني بالخارج ،شي يحزن,0,ar,"The dance of the African servants' oboe became the face of our artistic heritage abroad, something sad  "
62,62,800,في خنازير بتحلل قتل المسيحيين عاوز اقولك مصر كلها شعب واحد ومفيش فرق بين مسلم ومسيحي #كلنا_مصر,1,ar,"In pigs, with the decomposition of killing Christians, I want to tell you all of Egypt is one people and there is no difference between a Muslim and a Christian.  "
63,63,40,@user @user اي والله كلاب خنازير ماينفع معهم الاالشبك اكرم الله المتابعين الشرفاء فقط,1,ar,@User  
64,64,836,@user @user @user @user @user @user @user بعدهم  اخراج الافارقة ان شاء الله,1,ar,"@user @user @user @user @user @user @user After them take out the Africans, God willing  "
65,65,1123,نظرة ايجابية واكثر واقعية للعدالة الاجتماعية ولكن ال…,0,ar,"A positive and more realistic view of social justice, but ...  "
66,66,712,وبصفتنا مغاربة لا نقبل دعم من خاننا في يوم الايام وكان يشتمنا يا شارب بول البعير @user,0,ar,"As Moroccans, we do not accept the support of those who betrayed us on the day, and they insulted us, drinker Paul Camel @user  "
67,67,432,رؤساء اتحادات الرماية الافارقة في زيارة الي قناة السويس الجديدة .,0,ar,The heads of the African archery federations visit to the new Suez Canal.  
68,68,168,@user @user هولاء مجموعة من خنازير أمريكا,1,ar,
69,69,64,تكشف المرأة سبب التحرش!…,1,ar,The woman reveals the reason for the harassment! ...  
70,70,436,إيقاف مهاجم أحد الأندية العربية مبارتين في قضية التحرش الشهيرة @url,0,ar,An Arab club striker stops two matches in the famous @url harassment case  
71,71,1326,@user موتوا بغيظكم ليش قادتكم ماشربوا بول البعير كلما اردنا ان نبتعد عن الجيفة الطائفية اقحمتم انوفكم في مجا… @url,1,ar,@user die your anger  
72,72,62,أيد قادة الاتحاد الأوروبي الأسبوع الماضي بداية مفاوضات رسمية مع النظام المصري حول أزمة اللاجئين. هدف المفاوضات هو ا… @url,0,ar,"Last week, European Union leaders supported the start of formal negotiations with the Egyptian regime on the refugee crisis. The goal of the negotiations is ... @url  "
73,73,1439,الله ياخذهم وياخذ من حرضهم وشجعهم على هالاعمال سوو مذهبنا مذهب هندوس وعبدة شياطين بأعمالهم,0,ar,May God take them and take those who incite them and encourage them to do so.  
74,74,326,هو البدوي شارب بول البعير ليه بيوافق نسوانه تشوف اجسام و فخاد و حمامة رجال مفتولي العضلات و مش موافق الستات الرجال… @user,0,ar,"He is the Bedouin, mustache of the camel. Why do you agree with his females? You can see bodies, livers, and pigeons of men with muscles, and I don't agree with the six men ... @user  "
75,75,67,في 2012 خلال مباراة الفريقين قامت جماهير ريفر بليت بإطلاق خنزير طائر يرتدي قميص البوكا فوق جماهير بوكا جونيورز @url,0,ar,"In 2012 during the two teams match, River Plate fans released a flying pig wearing a Boca shirt over the Boca Juniors fans @url  "
76,76,729,بول البعير  يحرك اقتصاد العال… @url,0,ar,Paul camel drives the world economy ... @url  
77,77,1588,أحسد الأولاد على حاجة وحدة يقدرون يتجمعون ويتمشون مع بعض ومع ذلك يجرون ورا الحريم الخبلان,0,ar,"Children envy the need of unity they can gather and walk with each other, yet they run after the harem  "
78,78,1475,@user مبيجيش غير قبل الفجر بربع ساعة وسخ,0,ar,@user Mbijesh is dirty quarter of an hour before dawn  
79,79,1191,ي شيختن ' فيك الحياَ والحشمهْ غير الحريم تغاَر حتىٰ عببباتك ..,0,ar,"My Shekhtin, 'You are alive and deceit other than the harem.  "
80,80,843,خنازير الجزيره منهجهم إخواني صريح يكذبون لينتصروا يعادون الإمارات يعادون مصر يعادون السعوديه وهم من صنفوا الإخوان ا… @url,1,ar,"Island pigs, their frank brotherhood approach is lying to win, they return the UAE, they return to Egypt, they return to Saudi Arabia, and they are the ones who classified the Brotherhood ... @url  "
81,81,555,@user @user محد مصدقك إلا كل خسيس وعميل وحاقد ليس على السعودية فحسب بل على العرب والمسلمين وكل من تربى مع خنازير ومجوس ويهود,0,ar,@user@user  
82,82,1025,@user @user الشيعة هم الطائفيين والقتلة المجرمون لا هم مسلمين ولا يقربون للاسلام بشيء بل هم عبارة عن قردة خنازير,1,ar,"@user @user Shiites are sectarian and murderous criminals, they are not Muslims and do not bring Islam to anything, but they are pig monkeys  "
83,83,647,@user @user معلش سؤال..الكائن الابيض دا نوعه ايه؟؟؟الباقي خنازير واضحة المعالم,0,ar,@user @user No question..white object is this type ??? the rest are clearly defined pigs  
84,84,1617,الى الدكتور ابو جهل اتعظ يا احمق من مدرسة كربلاء وحسينها الشريف لا تعمم حماقتك يا شارب بول البعير,0,ar,"To Dr. Abu Jahl, I am observing an idiot from the Karbala School and its honorable Hussein.  "
85,85,229,حوريه وهاله #افريقيا_يا_اهلي,0,ar,Houryeh and Hala # Africa_ Ahly  
86,86,538,وكذا الحال لو كانت دولة كلها مسلمين أو مسيحيين أو بوذيين أو هندو…,0,ar,"Likewise, if a country were all Muslims, Christians, Buddhists, or Hindus ...  "
87,87,1564,@user لأن هؤلاء يهود خنازير وأعداء مغتصبين.,1,ar,@user because these are swine Jews and usurped enemies.  
88,88,607,بول البعير ستايل @user,0,ar,Paul Camel Style @user  
89,89,1177,فكلك عورة وللناس ألسن,0,ar,"You are rougher, and people have the tongue  "
90,90,897,ذنب الكلب اعوج اجلكم الله.... الفرس لهم رب والعياذ ب الله...خنازير الفرس بيننا ك عرب @url,1,ar,"The guilt of the dog is crooked, for God sake .... the Persians have a lord, and God forbid ... the pig pigs are among us as Arabs @url  "
91,91,1097,ونحن في طريقنا للعودة قبل 6 ساعات وإذا برجال الرجال قد طهروا جبن وقدهم يبترعوا على آليات #عدوان_خنازير_الخليج,0,ar,"We are on our way back 6 hours ago, and if the men of men had cleansed their cheese, they might have invented the mechanisms of #Aggression_Gigs  "
92,92,1400,@user هههههههههه بول السوداني نفس بول البعير,0,ar,@user هه هه هه هه بول بول السوداني السوداني نفس نفس نفس نفس بول بول بول بول Paul  
93,93,84,لما تيجي تتخانق مع خنزير متتخانقش معاه علي الخره، عشان كدا انت هاتتوسخ و هو هايتبسط.,1,ar,"When you come together, you choke with a pig.  "
94,94,1058,عصائب أهل الحق والحشد الشعبي الأرهابي بالعراق مرتزقة عملاء إيران ،الحوثيين باليمن خنازير إيران باليمن ، وحزب حسن زم… @url,1,ar,"Asaib Ahl al-Haq and the terrorist popular crowd in Iraq are mercenaries of Iranian agents, the Houthis in Yemen, the Iranian pigs in Yemen, and the Hassan Zem party… @url  "
95,95,755,سؤال هل شربت بول البعير @user,1,ar,Question Did you drink Paul camel @user  
96,96,791,فيقال للرجل عسى مافيه بايرة أي عسى ما عندك مشكلة,0,ar,"He said to the man, ""May he have no beer,"" meaning you have no problem  "
97,97,468,طرق حماية ووقاية الأطفال من الإيذاء الجنسي #بطاقات_فلاح_العنزي #طفوله_واعيه #التحرش_بالاطفال @url,0,ar,Ways to protect and protect children from sexual abuse # Falah_Anzi cards # Childhood_ awareness # Child molestation @url  
98,98,995,وجوله وسخ زيه يلا هه @url,1,ar,@Url  
99,99,265,والكلاب السود والخنازير تاكلنا,1,ar,And black dogs and pigs eat us  
100,100,876,مازيمبي يودع دوري ابطال افريقيا علي ارضه,0,ar,Mazembe is depositing the African Champions League at home  
101,101,1046,مغربيات يطلقن حملة #إلا_ضسر_صفري لمواجهة التحرش الجنسي بالمغرب @url @url,0,ar,Moroccan women launch #a_a_dr__safri campaign to confront sexual harassment in Morocco @url @url  
102,102,1631,“اللاجئين فقد أعلن راعي عملية السلام ذاته اعتباره قضيتهم منتهية، وشرع بتجفيف تمويل وكالة الأونروا والقضاء عليها، أم… @url,0,ar,"""Refugees, the sponsor of the peace process has announced that its case is considered closed, and started to dry and eliminate UNRWA funding, or ... @url  "
103,103,157,@user @user @user وبعدين مممم انا صراحه من النساء الي احتاج السواقه فعلا لكن اخاف من التحرش وقلة الح… @url,0,ar,"@user @user @user And then I’m frankly, women who really need driving, but I am afraid of harassment and lack of permission… @url  "
104,104,900,شارب بول البعير ويتغسل به ويتبارك به اسهل عليه ياكل الضب @user,0,ar,"The urine of a camel mustache, washed and blessed with it is easier for it to eat lick @user  "
105,105,486,خنازير الشمال الخونة يطلقون على اي سعودي شريف يدافع عن وطنه ضد خبثهم مسمى وطنجي لانهم مو متوقعين فيه شعب يدافع… @url,1,ar,"The northern pigs of traitors call any honorable Saudi who defends his homeland against their malice, called patriotism, because they are not expecting people defending it ... @url  "
106,106,1182,@user @user @user @user لعنه الله عليكم يا كلاب قطر يا خونه العرب لابوكم لابوقطر لابو طميم حقكم يا خنازير,1,ar,"@user @user @user @user God curse you, O dogs of Qatar, traitors of Arabs, your father, Abu Qatar, Abu Tamim  "
107,107,706,لاتلعب بنار يامجوسي مع سني بتحرء أصابيعك خزها عبرة ياأبن لمتعة ليمازة لخميني لعنة الله سرهو في جنازتهي وكل من شهادة… @url,1,ar,"Do not play with a fire, my age, with my age, by spoiling your weeks.  "
108,108,1565,@user ليتكم ماتاكلون خنزير,0,ar,@user to keep a pig  
109,109,787,بيتعاطوا بول البعير  حمقى بني سعود @url,1,ar,"They give urine to camel goats, goats to Bani Saud @url  "
110,110,842,ترامب اذا امتدح السعودية تحولونها ليهودية سلاااااامم عليي… @url,0,ar,"Trump, if he praises Saudi Arabia, convert it to a Jewish woman, Aliay ... @url  "
111,111,656,@user @user @user @user على فكره بول البعير يا جاهل يا متخلف يا حمار انظف واطهر منك يا حقير,1,ar,"@user @user @user @user On the idea of Paul the camel, ignorant, you are backward, you donkey, clean and cleanse of you, you despicable  "
112,112,946,@user @user @user عن التحرش,0,ar,@user @user @user on harassment  
113,113,207,@user @user @user خنازير وخونة وارهابيين وعملاء وأولهم الخنزير الاكبر حسن البنا وولي عهده اله… @url,1,ar,"@user @user @user Pigs, traitors, terrorists and agents, the first of them is the big pig, Hassan al-Banna and his crown prince ... @url  "
114,114,46,@user @user لا هندوس,0,ar,@user @user no hindus  
115,115,138,@user @user لانك اعجمي خنزير بائع هوى ولا تمت للاخلاق والشرف بشىء محمدنا سيدنا ايها المعتوه,0,ar,"@user @user Because you are a Ajami pig, a wholesaler, and you have no morals and honor with anything.  "
116,116,1056,تأكيد على الكلام الي يقول انهم خنازير @url,1,ar,Confirmation of words they say @url pigs  
117,117,1,@user @user انا اوافقك بخصوص السوريين و العراقيين اما بخصوص السعودي مو بحاجه انه يقعد بالكويت بدو… @url,0,ar,"@user @user I agree with you regarding the Syrians and the Iraqis. As for the Saudi, he doesn’t need that he is sitting in Kuwait ... Bedouin @url  "
118,118,24,@user @user بس يا شارب بول البعير يا عبد ال سلول,1,ar,"@user @user, but you, Sharp, Paul, camel, Abdel-Saloul  "
119,119,537,أين يقع الشخص في السلم الاجتماعي + مدى قدرته على التأثير على محيطه + ذاكرته و إلمامه بشؤون من كانوا قبل…,0,ar,Where is a person on the social ladder + how well is he able to influence his surroundings + his memory and knowledge of the affairs of those who were before ...  
120,120,387,التحرش مسألة غير مقبولة و لكن هاذ قضية التصفار فكرة غبية لاسباب أولها انه كاين ناس كتشوف بنات يتحرش بهن وساكتين وكي… @url,0,ar,"Harassment is an unacceptable issue, but this is the issue of yellowing, a stupid idea for reasons, the first of which was that there were people like seeing girls harassing them, silent, and ... @url  "
121,121,103,@user @user خنزير المجوس,1,ar,@user @user pig magi  
122,122,263,انا اشوف اننا نجمع كل الارميز ونحطهم في جوره ونكب عليهم كاز وسخ ونولع فيهم ونخلص العالم منهم,1,ar,I see that we are collecting all the armies and putting them in their groves and pouring dirt on them and we love them and save the world from them  
123,123,339,يا معشر الهذيان العقل اصبح معقل والمعقل اصبح معتقل والمعتقل اصبح اسيراً والاسير اصبح سكير والسكير اصبح خنزير والخنز… @url,0,ar,"Hey, delirious mind, the mind has become a stronghold, the stronghold has become a prisoner, the detainee has become a prisoner, the prisoner has become a drunkard, and the drunkard has become a pig and a pig ... @url  "
124,124,33,صحيح انت ونسوانك خدم عندنا ونشربكم بول البعير حسب كتبكم وفتوى معمميكم ياحمار تعلم دينك الرافضي بول البعير عقيده عند… @user,1,ar,It is true that you and your women served us and drink the camel's urine according to your books.  
125,125,1257,فقط مورينيو من يجبر رجلا شريفا على التعاطف مع خنازير مانشستر @url,0,ar,Only Mourinho forces an honorable man to sympathize with @url Manchester Pigs  
126,126,1218,-تمتلك القدره على التواصل الاجتماعي مع جميع فئ…,0,ar,- Has the ability to socialize with all of ...  
127,127,916,@user @user خنازير خنازير مفيش كلام,1,ar,
128,128,732,قد تكون المرأة متبرجة ، ولكنها محترمة,0,ar,"The woman may be showered, but respectful  "
129,129,305,لقد تعلمت مند زمن طويل ألا أتعارك مع خنزير لأنني بدلك سأتسخ وذلك يروق له,0,ar,"For a long time, I learned not to fight with a pig because I would rather get dirty, and that is what it likes  "
130,130,1048,مش دايرة حجاب = كافرة متبرجة ما تصليش,1,ar,Not a headscarf = unbelieving infidels  
131,131,1663,اكبر ثلاث كاذبين بل عالم اولهم من قال صوت المراة عورة وثانيهم من قال دور المراة البيت وثالثهم من قال أن قوة تحمل رجل اكثر من ل مراة,0,ar,"The three largest are liars, but the first of them is the one who said the woman’s voice is naked and the second of them is the woman who says the role of the woman is the house  "
132,132,241,@user @user @user ووش دخل لقفك النتن انت هنا ووين نتكلم سعودي قصو لقفك ولسانك ي بول البعير,1,ar,@user @user @user What did you go to stink?  
133,133,549,ﻻتذكر بلسانك عورة امرئ,0,ar,Do not remember with your tongue one's nakedness  
134,134,727,خنزير آدمي يدعي الامانه ويصلي صلاة الجماعه يدعي الأخلاق الحميده يساعد الناس,1,ar,"A human pig pretends to be honest and prays in congregational prayer, he claims good morals help people  "
135,135,852,@user @user تفوا عليكم حكومة عميلة خائتة متصهينة ياشربي بول البعير,1,ar,"@user @user, you have met a government of the traitorous, fearful Zionist government, Paul Poler  "
136,136,340,على اي دين اي ملة هذا خنزير من ال سلوك قسم بالله الاسلام بريئ منكم ومن افعالكم لعنكم الله @url,1,ar,"What religion does this pig have from the behavior of God? Islam is innocent of you and from your deeds, God damn you  "
137,137,963,ونهايتكم  قادمة . شاربي بول البعير .,1,ar,Your end is coming. Drinkers of the camel's urine.  
138,138,1285,ان شاء الله يوم الدكتور يسألني عن التدريب شو اقوله؟ بس يشربوني كوفي و اسمع حش الحريم,0,ar,"God willing, Doctor’s Day will ask me about the training. What should I say? But drink my coffee and hear the harem's pony  "
139,139,140,وقت قصة التجمع الخامس ما ضل حدا مصري ما كتب عن التحرش .. وقتها اشخاص عندي عالفيس مش حاكتب جنسيتهم بس مش مصريين فاتو… @url,0,ar,"At the time of the story of the Fifth Settlement, there was no Egyptian person who still wrote about harassment .. At that time, people with me, Alves, did not write their nationality, but not Egyptians, Fatou ... @url  "
140,140,1615,@user مالكم الا الدعس يا خنازير عزمي حقاره.,1,ar,"@user Your money is nothing but pigs, my pigs are scary.  "
141,141,639,@user @user ههههههه بيشربوا بول البعير خااااام,0,ar,@user @user هه هه بي بي بي رب بول بول بول بول اا  
142,142,536,@user @user خنازير عزمي الصهيوني الالكترونية,1,ar,@user @user Azmy Zionist electronic pigs  
143,143,663,@user هذا المستشار الكلب خنزير ومرتد,1,ar,@user this counselor is a hog and bouncy dog  
144,144,1482,@user والله ما اوسخ من اليهود غير الاخوان كلكم عيال كلب انجاس خنازير مالكم امان غدارين خونه منافقين كذابين,1,ar,@user God is not dirty from the Jews other than the brothers.  
145,145,675,سوسة: الاحتفاظ بحارس مركب طفولة بتهمة التحرش بطفلة الـ6 سنوات @url,0,ar,Sousse: Keeping a childhood ranger on charges of harassing a 6-year-old girl @url  
146,146,626,@user @user من يقتل الأطفال في اليمن الخونة والمرتزقة خنازير المجوس امثال نصر الشيطان الارهابي اللعنة عليه ح… @user,1,ar,"@user @user Who kills children in Yemen, traitors and mercenaries, pigs of the Magi, like Nasr the Devil, the terrorist. Damn him h ... @user  "
