,Unnamed: 0,text,label,lang
62,3940,"RT @alex_borges: Essa mentira de ontem contra o Trump é um divisor de águas, a imprensa oficialmente perdeu qualquer compromisso com a verd _",0,pt
63,831,"Censura sofre a gente no Facebook e Twitter caindo sem parar. Bem feito, foi tarde! https://t.co/HtkjDfCJZm",0,pt
64,2467,@Luiz_EduardoRS @ronaldocaiado @Desesquerdizada @jairbolsonaro  @SimoneTebetms Vídeo idiota e mentiroso enviado por um psol-ista. Lixo!,1,pt
65,1298,"ela fica de cu doce falando q eh gorda e feia, ela eh linda e magra, nn adianta eu falar kkkkk, tive q postar https://t.co/p5ldIs1qd9",0,pt
66,205,"Agora sim LISBOA, estamos prontos para começar https://t.co/JJdLm8R2oO",0,pt
67,5529,Vamos para rua contra a Ideologia de Gênero.Parabéns Peru. https://t.co/pWMrBPy9x5,0,pt
68,2127,"@Iago_ForaPt achei engraçado que ngm falou em direita aqui, mas vocês mesmo se entregam",0,pt
69,3198,"Opa, 'certíssimo'! Vida humana não vale nada aqui mesmo, não é? Que belo exemplo! 
Mas ai de você se quebrar um ov _ https://t.co/vXYFL0zecD",1,pt
70,5667,"@zqkitowz sim, a maioria do eleitorado é mulher, 51%",0,pt
71,671,"'bolha de preconceito' ---> tudo aquilo que vai contra a agenda da Esquerda, que manda na agenda feminista! https://t.co/nIFvhCJEzc",0,pt
72,3733,Quem foi que disse secretamente ao presidente russo 'Diga a Vladimir que após as eleições eu terei mais flexibilida _ https://t.co/CGb57CIT4v,0,pt
73,752,"@CAIO_BLIND rezando eles são lindos..o problema é quando tão explodindo torres, boates e embaixadas",1,pt
74,5533,"@vanzkafka aí que tá a vantagem dá igreja evangélica, ela é mais independente, não tem o sindicato do Vaticano..",0,pt
75,5660,@XXXTRABOLD claro! @homemdeverdade não comentou nada porque esteve em algumas horas de luto e reflexão sobre sua obra. Brinde ao Mestre...,0,pt
76,5338,"@thiviecos @PastorMalafaia que boca suja pra um evangelico... sai do armario rapaz.. e block, pq criança de 15 anos é pra ta dormindo ja",1,pt
77,865,@ch4mps toda a sociedade só tem a ganhar com isso,0,pt
78,1295,"É já amanhã que estreamos o 'Overdose de Tourete' no Casino da Figueira.
Só arrancamos depois do FCP-SCP.
Bilhetes _ https://t.co/lXFcaKEFV2",0,pt
79,1722,feliciano não é estuprador gente isso é tudo marketing da esquerda,1,pt
80,3529,"Por oito anos a Rússia 'ignorou' o presidente Obama, se tornou mais e mais forte, anexou a Crimeia e construiu míss _ https://t.co/mJoc3t5zHg",0,pt
81,4598,RT @MoniqueCheker: Famílias também perderam lavouras. Ministério da Integração Nacional respondeu dizendo que faz vistoria nas barragens. E _,0,pt
82,1142,Dia de Portugal - 2016: https://t.co/paW1wk9wgQ via @YouTube,0,pt
83,4849,RT @sexualinatural: Uma oportunidade imperdível pra quem está na região.@marisa_lobo @prarleilopes @um_novovencedor @SarahSheeva https://t. _,0,pt
84,4700,RT @PastorMalafaia: O q Levy Fidelix disse: O APARELHO EXCRETOR NÃO REPRODUZ.Onde está a homofobia e a mentira? Em lugar nenhum.Cambada de _,1,pt
85,902,"Começa (felizmente) a desenhar-se um bloco de alianças contra a podridão globazidora-mundialista.
@netanyahu _ https://t.co/HvrmEdVsGk",0,pt
86,190,"A #globo só mostra as 'belezas e o amor' do carnaval.Mas, se quer saber a verdade, liga na @recordtvoficial que está mostrando tda Violência",0,pt
87,1492,"@Estadao aproveitando o #DiaDaMulher para lacrar.
E ainda dizem que isso é imprensa de direita, golpista, etc... https://t.co/QICjAIyBEd",0,pt
88,935,"como resolver a situação do brasil: 
(  ) investigar o presidente da câmara
(  ) investigar o helicóptero de cocaína
(X) fora dilma",0,pt
89,2815,Não adianta nada fazer textão de dia das mulheres e quando liga no callcenter chamar a atendente de burra  e dizer 'tinha que ser mulher' :),1,pt
90,4327,RT @glockbro: Ja pensaram que talvez a angola nao seja nossa? que somos muito possessivos e ela so quer espaço?,0,pt
91,4703,"RT @PastorMalafaia: PALHAÇOS! A secretaria da justiça e da cidadania de SP, multa Levy Fidelix por discriminação homofobica. Entra com uma _",0,pt
92,3554,Porto acolhe em abril o 'Dia das Boas Ações' | Invicta de Azul e Branco https://t.co/XuP9RGRKmk,0,pt
93,209,Agora vc pensa: Uma cidadã que não cuida da sua própria filha querer impor em sala de aula o que deve ser ensinado ao meu filho? Um absurdo.,1,pt
94,2445,"Love on Top mas de fufas, estou lá",0,pt
95,5463,"Um filho vem atrapalhar? Criam a Lei do #Aborto
Um idoso atrapalha? Criam a Lei da #Eutanásia
Eis as soluções do materialismo individualista",1,pt
96,312,"@AlineBorel OI! Sugeri um JV e ninguém me deu bola... tá afim? vc te mais moral que eu, vem mais gente. rsrsrs",0,pt
97,2809,"Não aceitamos o faz-de-conta da hipocrisia. Lutamos contra a censura do sistema e o marxismo-cultural.
@EsquerdaNet 
https://t.co/uME1JjUSTI",0,pt
98,4691,"RT @PanichiRaphael: Lembrem-se FemiNazis:
No Oriente Médio e no mundo muçulmano onde reina a Sharia não houve dia internacional da Mulher _",1,pt
99,2092,"HOMEM FEMINISTO:
NÃO DEFENDE A ESPOSA
CHEIO DE TATUAGI
MOVIDO A MACONHA E PÓ
DIVIDE A MULHER COM OS PARCERO
DEPRESSIVO
O LEGÍTIMO CORNÃO",1,pt
100,5317,"Tenho uma mensagem para os pais que dão grandes mamos de boca nos filhos em locais públicos:
ISSO É NOJENTO! PAREM COM ESSA MERDA!",1,pt
101,3528,por isso que dizem que espelhos não são confiaveis eles te deixam feia e gorda https://t.co/eLOE7yCXuz,0,pt
102,5144,"SEXTA 17:53 TÁ ABERTO O FINAL DE SEMANA
VÁLIDO SOMENTE PARA O TRABALHADOR HONESTO MEMBRO DA TRADICIONAL FAMÍLIA BR _ https://t.co/anskfVDfEI",0,pt
103,3911,RT @aeciodepapelao: Esse vídeo é ótimo https://t.co/qQM0QcEFji,0,pt
104,5494,@UOL quando eles chegam para MUDAR todos os seus costumes. https://t.co/G6icVWGiSu,0,pt
105,4846,"RT @SentimentoGay_: 'Você é gay/sapatão mesmo?'
'Ué sim'
'Nossa não parece'
Como assim tá me chamando de hetero é isso mesmo??? Como pode m _",0,pt
106,3295,Ótima sessão de audiência com os CEOs da Associação de Líderes da Indústria de Varejo esta manhã! https://t.co/MLJ6yjsNao,0,pt
107,2277,@JOAQUINVOLTOU @gaviaochis @otmar03 Alias..não tem atentado ao pudor nisso ai não ???  ficar pelado no meio da rua,0,pt
108,1702,"'FAZ SUCESSO' 
'POSTAGENS INSPIRADORAS' 
Esse é o nível da grande imprensa brasileira https://t.co/u7RJ39XZj5",0,pt
109,3217,"O problema com o Islão não é com etnia e sim com a ideologia, que visa destruir o Cristianismo! E eu me referi ao f _ https://t.co/mRmiFkBoLT",0,pt
110,766,Canso de ver um monte de cara burro pagando de machão e um monte de menina burra que procura no Google o significado de ser uma mulher.,1,pt
111,2402,@leticiabahia23 A grande definição ideológica que não é mais vivida atualmente. Isso foi passado. So no Isla que falta isso. HJ éesquerdismo,1,pt
112,3272,O Sporting continua a ser grande na Europa do futebol https://t.co/g7tF6RQ8i0,0,pt
113,2771,Mulher idiota é assim...errado é o bofe dela  Burra pra Caralho kkkkkkkkkkkkk https://t.co/rUo11Sgvo8,1,pt
114,4238,RT @falloneil: bicho me senti muito burra só ouvindo essa mulher falar #MasterChefBR,1,pt
115,464,a pm não é racista......já vi policial negro ok,1,pt
116,3504,"Pode bater em mulher não, amiguinho. Larga de ser retardado",0,pt
117,3102,O FUTEBOL AINDA RESPIRA https://t.co/0z9iiuqky8,0,pt
118,4311,"RT @gaviaochis: Até que enfim, os artistas (de bem), estão começando a se manifestar: https://t.co/Q2rOa9RQlz",0,pt
119,3477,"@pickamiolos Acho q quem sempre se esteve a cagar para a pressão da indústria d seguires 1caminho para teres sucesso,vai continuar a fazê-lo",0,pt
120,2223,Já fiquei com a @FePaesLeme . Várias vezes a noite antes de dormir https://t.co/AbeKa6rgYn,0,pt
121,5366,"To me sentindo horrível, gorda, feia",0,pt
122,1413,Es gorda e feia —_ Obrigada  https://t.co/biNf3mq69u,1,pt
123,4418,"RT @JOAQUINVOLTOU: ALÔ REVOLTADOS COM LADRÃO HOSPITALIZADO:
VÃO NA FILA DO S.U.S. SENTI PENA DO POVO HUMILDE QUE LEVA FERRO TODO DIA POR C _",0,pt
124,220,"Ah, o perigo do Islão, e tal, e a civilização europeia, e não sei quê. https://t.co/GBJPgWqhYO",0,pt
125,4251,"RT @ffernas: Pq é tão dificil admitir q ser homem ou mulher, gay ou n, branco ou negro n diz nada, só o q ha é gente honesta ou n, boa ou r _",0,pt
126,950,Com quantos centímetros se destrói uma feminista?,1,pt
127,2985,"No Sábado, dia 24 de Setembro, pelas 20h00, o PNR realiza o seu “Jantar de Reentrada Política”, em Lisboa. https://t.co/0Bop6FBW2p",0,pt
128,4652,"RT @OdeCarvalho: 2) é a prova cabal da ligação íntima entre o PT e a guerrilha colombiana, que tantos negavam e chamavam de 'teoria da cons _",0,pt
129,2154,imagina uma caixinha de musica começa a tocar agora ai no escuro,0,pt
130,852,Chegou aquela hora da noite que eu fico contando se eu dormir AGORA vou ter quantas horas de sono,0,pt
131,3717,"Que justiça injusta. O Brasil tem que mudar. Mas, infelizmente a maioria dos parlamentares e muitos juristas... https://t.co/pM4ufRIFce",1,pt
132,4874,"RT @srdeabo: 'Eu não quero sua rosa, eu quero igualdade salarial'
Ass. Suzana, acorda meio-dia
Sustentada pelos pais
Nem procura emprego _",1,pt
133,2222,"Já Fidel / Raul Castro mandarem pra prisão por nada tá de boa, né? https://t.co/n4C78atXNj",1,pt
134,4096,RT @CarmenCorreia3: Glória a Deus! https://t.co/ZtqJekudFq,0,pt
135,4199,RT @editorahumanas: Vagabunda demais https://t.co/22G0mhRxxq,1,pt
136,4298,"RT @GABRIELPlNHEIRO: Nem todo trans é estuprador mas existem, sim Não vamos deixar as meninas com homens no banheiras sozinhas https://t.co _",1,pt
137,2395,lendo silvia pliz q mulher.............. !!,0,pt
138,3932,"RT @ajulysantos: PSDB não quer perder o título de 'Direita Brasileira' para o Jair Bolsonaro, seria muita humilhação. https://t.co/W0wv2k5T _",0,pt
139,2052,Hj eu to putasso,0,pt
140,1525,"Estão cada vez mais totalitários! Correm tudo a proibições e extorsões. É só dogmas e tabus... Mundo louco!
https://t.co/6EqrTVzYim",0,pt
141,3850,@RevLuyolo Comprou a sua casa numa zona em que a sua mãe era empregada doméstica.-'Ela não vai precisar voltar pra _ https://t.co/fOKwfdTjoR,0,pt
142,3463,Perplexo?? Não! Está apático diante de toda a podridão. E os partidos da AR e os media continuam confortavelmente a _ https://t.co/hfKlJZdFjG,0,pt
143,3003,"Novo livro de Nick Adams, o Guerreiro do Green Card, é leitura obrigatória. A meritocracia é o caminho, Canadá e Au _ https://t.co/W9O0pHwjKP",0,pt
144,4672,RT @olhosvioleta_: @MaBolsonaria feliz dia da mulher pra ti Lindeza,0,pt
145,5528,Vamos lutar até o fim. https://t.co/yR3ve0uE0W,0,pt
146,5046,"Se foderam, cabaços https://t.co/8uXPtEnvwb",1,pt
147,821,@catracalivre As mulheres que não têm o apoio das feministas: aquelas que lutam contra os ditadores da Esquerda! https://t.co/15MWdmzZUD,0,pt
148,3425,Pedo Folia 2013 EU FUI! http://t.co/doPJshlfh1,0,pt
149,3220,"O q essa mulher tem d bonita, ela tem d puta, burra e mentirosa. N sabe ela q ta passando na mão dos amigos",1,pt
150,4312,"RT @gaviaochis: Golpe do Troco, bem na hora que o meliante pega o troco, esconde uma nota no meio da carteira e diz para a atendente que o _",0,pt
151,5543,"vazou um diálogo do Jucá falando sobre trocar a presidente pra deter a lava jato mas relaxem galera
não é golpe!!!!",0,pt
152,1869,@GABRIELPlNHEIRO vão mandar todo mundo para Venezuela,0,pt
153,1031,Da mesma forma q eu enfio o pau em algumas pessoas (mulheres) e outras não (homens). Chama-se: escolha pessoal e vt _ https://t.co/kC758QQaq8,1,pt
154,1281,e foi criado um novo termo 'nudez intelectual'....a mesma que acontece quando voce ta cagando pelado antes do banho _ https://t.co/nKenb2q48v,0,pt
155,1791,Fim do Mundo foi cancelado pq o Aeroporto da Portela já não tem capacidade para receber + asteróides devido à saturação do seu espaço aéreo.,0,pt
156,318,a maconha que te faz rir é a mesma que faz sua mãe chorar,0,pt
157,1766,Feminista é tudo mal comida,1,pt
158,5522,Vamos boicotar o Habibs por não fiscalizar a droga dos meninos que entram na loja pra intimidar os clientes! https://t.co/hYeE2ZLdwz,1,pt
159,4430,RT @JOAQUINVOLTOU: O TUITER AINDA RESPIRA https://t.co/c3iyZGYkRh,0,pt
160,3877,"RT @__idgaftype: É a realidade que nos rodeia! Chega de fingir que não existe, quanto mais cedo se depararem com isso,melhor será a aceitaç _",0,pt
161,1510,@Estadao que mulher suja da porra,0,pt
162,4464,"RT @jpintocoelho60: Começa (felizmente) a desenhar-se um bloco de alianças contra a podridão globazidora-mundialista.
@netanyahu @realDonal _",1,pt
163,1238,"É assim que se faz.....E vamos fazer a mesma ação no Brasil... Comecem compartilhando, deixando sua insatisfação... https://t.co/y97XRU3EEr",0,pt
164,2343,@karlariane não adianta porque ela não mostra a cara. o máximo que vai acontecer é o perfil ser apagado.,0,pt
165,2997,Nosso livro tá com 20% de desconto na @saraiva! Não percam! https://t.co/qHHp7SMH7t via @saraiva,0,pt
166,2053,Hj eu vi a @biacampos12 perguntando p @angelicamorango no TT como funciona a promoção e a Dona Morangorespondendo como funciona #odiadehoje,0,pt
167,140,Aeroporto Mário Soares só faria sentido se fosse na Ota ou em Macau...,0,pt
168,96,"08:41 #ações_preventivas local Castelo Branco, Centro, #Abelardo_Luz, descrição: atividade tecnica (vistorias)",0,pt
169,2203,Isso sim é tratar gay com indiferença... https://t.co/8Lu2ikGhdJ,0,pt
170,498,"@arthurmedal 15mil chamadas recebidas, DESTAS mais de 2mil relativas a violência contra a mulher. Você sabe ler?",0,pt
171,2382,"legalizar a maconha?
aí meu filho começa a fumar essa merda e daqui a pouco tá na crackolândia com o copinho de guaravita",0,pt
172,2979,"'No livro best-seller do New York Times “Má-feminista:  ensaios provocativos de uma ativista desastrosa”,... https://t.co/ZJiFNueXf5",0,pt
173,63,A cadeira com o copo certamente é do lula https://t.co/cNGQ6nRgYy,1,pt
174,1099,desempregado a gente tenta tudo né! kkkk http://t.co/laqgC108tp,0,pt
175,46,Abertas as inscrições III Festival de Dança que acontecerá em abril na Estação Cabo Branco https://t.co/q2WbjEvwap,0,pt
176,3904,"RT @AdemirAlvim: Odeio carnaval, mas esse é o melhor carro alegórico que já vi na vida https://t.co/6k42F6v1dC",0,pt
177,823,"@catracalivre  
 1) #SerMulherÉ estar onde quiser.
 2) Ser feminista é estar onde a agenda da Esquerda mandar!!!",1,pt
178,3865,@rod__serling @i_Feer @aguadepresepio @Well1611 Quando abro a TL e vejo ensaio fotográfico de  feminazi  gorda  e feia. #MinhaDorImporta,1,pt
179,3521,"@PolitzOficial ta certo, o q tem de terrorista posando de refugiado",1,pt
180,3619,@ProcessinhoBR @srdeabo é engraçado e retrata um pouco do lado 'marginal' de recife-olinda... esse é o twitter @canalToNoTube,0,pt
181,4163,"RT @direitafalando: já tava na hora de acabar com esse ciência sem fronteira
um bando de pobre indo viajar pra europa no mesmo avião que eu _",1,pt
182,3787,radio talent burra coloca macho p eneltecer mulher,0,pt
183,4854,"RT @Silvio_MKT: Gays franceses estão migrando para a direita; e a razão disso é bem simples, o avanço do islamismo na Europa. https://t.co/ _",1,pt
184,3916,"RT @aiaiai63: Vitória (ES), Praça 8, a partir das 8 horas, dia 8 https://t.co/6lK02n6Bkjhttps://t.co/VeKlvJWVJU",0,pt
185,4378,RT @iStevenOficial: eu ainda não superei o fim de 2010,0,pt
186,2608,me explica por que vocês ficam no computador com essa criança de olho arregalado aí atrás,0,pt
187,2856,Não gosta de 'bater papo' no MSN. Ele responde porque os outros falam. Nem tem tempo pra frescura.,0,pt
188,170,"@agdabritto Ixi, amiga.. marron.. marromenos.. termino de namoro, foda ne",0,pt
189,3960,"RT @AltRightBR: Lembre-se: mais do que nunca, o Brasil precisa de você. Com a nossa própria ousadia, garra e força, iremos combater a praga _",0,pt
190,468,"Após dois dias de conversas muito produtivas, o Primeiro Ministro Abe está voltando ao Japão. https://t.co/VtFPWlnl4z",1,pt
191,247,ai que saudade da ditadura............,1,pt
192,3227,O que essa mulher está falando ??? Eu tô esperando pela comida e ela falando sobre sla. Me senti burra #MasterChefBR,0,pt
193,5519,Vale a pena ler esse texto. Ronaldo Laranjeiras é show.... https://t.co/Xt7bs6Y5jA,0,pt
194,4917,"RT @Tweet25Hora: O teu Tweet em destaque na 2ª hora da @tvi24pt
@Adolfo_Dias_I https://t.co/8EbIz20cSh",0,pt
195,3921,"RT @ajulysantos: Cynara Menezes hoje vai sonhar com Reinaldo Azevedo, ele repetiu todo discurso dela contra Joice.",0,pt
196,3362,"Parabéns pra sapatão mais piranha de santaa cruz!!! 19 ANOS NÉ PORRA. Teeeeeee amooo, que venha sábado bebê  @eaebeamaria",1,pt
197,4868,"RT @2Souoquesou: A pessoa feia pode ficar bonita, ou a bonita feia. A pessoa gorda pode ficar magra, ou a magra gorda. Não julgue pela bele _",1,pt
198,1529,"ESTAR ACORDADO
SÁBADO DE MANHÃ
ISSO QUE SEPARA NÓS
(POVO HONESTO E TRABALHADOR)
DELES
(VAGABUNDOS DROGADOS E CORRUPTOS)
BOM DIA BRASIL
#PAZ",1,pt
199,5316,Tenho tanto medo de avião que quando ele passa lá em cima meu coração acelera... Afff,0,pt
200,1830,@franmoraes2 Pois é.. hahaha.. vi teu forms..,0,pt
201,1700,"Faz muito bem. Chega de #FakeNewsMedia !
#Trump https://t.co/PDgPYsCL9A",0,pt
202,3577,Pra mim BBB sempre foi uma merda,1,pt
203,400,"@AnaPaulaVolei Sorria, nossa querida musa da direita ! https://t.co/EvFZdiQFkv",0,pt
204,994,"Cuidado com a burra falando mal do feminismo 'atual'. Mas gente, mulher ignorante assim é uó. É cada coisa né non.",1,pt
205,4890,"RT @TheMartorelli: O Lula ligou pra Élika.
E é por isso que ela vai pular desse precipício. https://t.co/DB0H3MG7qg",0,pt
206,4550,RT @maathbz: Não há título melhor para uma biografia do Bolsonaro do que: JAIR BOLSONARO,0,pt
207,493,"Argumentos:
- cristãos são os maiores perseguidores de religiosos.
- ninguém se importa com sua idéia
- você é luná _ https://t.co/Zraw9jBvZ0",1,pt
208,4269,RT @franciscopombo: Eu sou contra a Eutanásia porque acho que a Europa não se deve misturar com outros continentes.,1,pt
209,1736,"Feliz Dia Da Mulher só p/ as mulheres brancas,pq o dia da mulher negra latino americana e caribenha,é dia 25 de julho!Segregação da esquerda",1,pt
210,5497,@ursinho_branco puta merda. Que sonho,0,pt
211,3385,"Participe das palestras e dos seminários sobre Ideologia de Gênero.
Acompanhe agenda da _ https://t.co/J6TAsGB1zf",0,pt
212,4064,RT @BrazucaCopa2014: Aí @JOAQUINVOLTOU mais uma Raiz  / Nutella pra vc: #SRN   https://t.co/UVASglNu0T,0,pt
213,3232,O que quer dizer exatamente? https://t.co/1GcTutNH3Y,0,pt
214,809,"@CarlosBolsonaro qdo vcs era moleque, ele mandava vcs desligarem o videogame falando que ia estragar a TV? Hahahahaha",0,pt
215,129,Adoro estes católicos que se lembram da bíblia e Deus quando é para serem homofóbicos mas depois só o Islão é que é religião de violência,1,pt
216,1377,"E o sacrifício de tantas famílias, empresas, desempregados, forçados à emigração, etc.?
Cortar nos privilégios dos _ https://t.co/uygbgcnL7n",0,pt
217,2554,"@MarleneBicalho morava no Jabaquara, comprava num açougue massa na Av Sta Catarina, só lá tinha a seleta de legumes que eu amava... sniff",0,pt
218,3484,@pintomondim bardamerda para a Eurovisão!,1,pt
219,5187,"Só o Nacionalismo é solução! por @viktortora 
https://t.co/DAXud267yh#VítorRamalho #PNR #RenovarPortugal",0,pt
220,2841,'''''nao é que eu sou racista mas ele é  negro''''',1,pt
221,2610,"Meigo! 
Nada como um bom e forte capitalismo de estado. https://t.co/EDfrSIPiZy",0,pt
