,Unnamed: 0,Unnamed: 0.1,text,label,lang,translated
44,44,2980,@hdcarrefour Claro. Todos los vascos son etarras. Y los navarros. Y me compara terrorismo religioso con exclusivamente político. No cuela,0,es,@hdcarrefour Claro. All Basques are ETA. And the Navarrese. And I compare religious terrorism with exclusively political. Does not strain  
45,45,2233,Uy que mal rollete de serie #13ReasonsWhy  Que miedo maricon,0,es,"Oh, what a bad roll of series # 13ReasonsWhy What a scary maricon  "
46,46,5351,"@jordievole @democraciareal Sigan llamando fascistas a los q no piensan como ustedes. Sigan adoctrinando. Sigan insultando al resto del país. Sigan sin escuchar a la mitad de Cataluña q no quiere independencia. Sigan saltandose las leyes, gracias a las cuales han ganado las elecciones. Será todo un éxito.😒",0,es,"@jordievole @democraciareal Keep calling those who don't think like you fascist. Keep indoctrinating. Keep insulting the rest of the country. Continue without listening to half of Catalonia that does not want independence. Keep skipping the laws, thanks to which you have won the elections. It will be a success.  "
47,47,4853,"La Constitución que quiere el PSOE: «Matrimonio» homosexual, muerte «digna» y laicidad del Estado https://t.co/wxzWvKijEO  De momento no han hablado de expropiar a la Iglesia todas sus posesiones. Pero todo se andará.",0,es,
48,48,4704,"(En este aspecto, podéis decirles tb que los fantasmas del fascismo los despiertan los fascistas y quienes les apoyan, no sus víctimas)",0,es,"(In this regard, you can tell them that the ghosts of fascism are awakened by fascists and those who support them, not their victims)  "
49,49,3005,"La ultraderecha finlandesa se la pega bien en las elecciones municipales. Respecto a las anteriores baja un 4,1% (40% escrutado)",0,es,"The Finnish ultra-right sticks well in the municipal elections. Regarding the previous ones, it fell 4.1% (40% scrutinized)  "
50,50,3556,@Jose_Strife No he puesto ningún enlace a ningún tuit por si a algún subnormal le apetece ir trolear por si acaso.,0,es,@Jose_Strife I have not put any link to any tweets in case a subnormal wants to go trolling just in case.  
51,51,3594,Jejejeje podemos rojos de mierda maricones jejejeje https://t.co/xtUbbVLQQK,1,es,Hehehehe we can red fucking fags hehehehe https://t.co/xtUbbVLQQK  
52,52,3598,@Sandrad97_ Tu ji k canta bieeeeeeeeen mamon,0,es,
53,53,4511,"@rau80sfc @JuanCapela1978 @Twitter 😂😂😂😂 y maricon y feo, lo tiene yo",1,es,"@ rau80sfc @ JuanCapela1978 @Twitter 😂😂😂😂 and maricon and ugly, I have it  "
54,54,5507,"@_melyelias No se que decirte, en el bloque independentista la izquierda ha ganado. Triste por la CUP, pero al menos mantendrá la presión sobre JxCat. Si luego miras globalmente pues si, ERC+CUP+Comuns no son mayoria de izquierda.",0,es,"@_melyelias I don't know what to tell you, in the independence block the left has won. Sad for the CUP, but at least it will keep the pressure on JxCat. If you then look globally then yes, ERC + CUP + Comuns are not majority left.  "
55,55,5417,"La verdad es que me indigna los fascistas que gobiernan pero ellos solitos reciben lo que siembran. En el próximo 155, el PP desaparece de Cataluña",0,es,"The truth is that I am outraged by the fascists who rule but they alone receive what they sow. In the next 155, the PP disappears from Catalonia  "
56,56,1115,@calcosares La corrupción se presenta muy proporcionalmente al poder político que se ha tenido. Lo demás son cuentos y mitos.,0,es,@calcosares Corruption is presented very proportionally to the political power that has been had. The rest are stories and myths.  
57,57,5528,@alvaropascu los fachas de ciudadanos ganan a costa de la perdida del PP. El independentismo gana de calle. Ya basta.,1,es,@alvaropascu citizen facades win at the cost of the loss of the PP. Independence wins from the street. Stop.  
58,58,4830,"@Abeluky18 @TodoConCorazon @loveanonimos @Fiebre_Maldini Tu lo que eres es subnormal, punto.",1,es,"@ Abeluky18 @TodoConCorazon @loveanonimos @Febre_Maldini You who you are is subnormal, period.  "
59,59,5396,"@norcoreano Otro gilipollas dijo, “aprobare el estatuto que salga del parlament”y un subnormal profundo reunió 4millones de firmas para tumbarlo. Y aquí nos encontramos, inculpando a trapos de colores.",1,es,"@ North Korean Another asshole said, ""I will approve the statute out of the parliament"" and a deep subnormal gathered 4 million signatures to knock him down. And here we are, blaming colored rags.  "
60,60,1501,"Si disientes de lo políticamente correcto eres un nazi, y a los nazis se les puede pegar...",1,es,"If you disagree with the politically correct you are a Nazi, and the Nazis can be hit ...  "
61,61,4140,Leo las confesiones que salen en la cuenta de @raqsweets y algunas son wtf negro xDDDDDDDD,0,es,I read the confessions that come out in the @raqsweets account and some are wtf black xDDDDDDDD  
62,62,975,El Humble Monthly de este mes ha sido un locurote y no me lo pillé porque soy subnormal :_) https://t.co/RhTdUQAbHe,0,es,This month's Humble has been a locurote and I didn't get it because I'm subnormal: _) https://t.co/RhTdUQAbHe  
63,63,2680,@Trazzto Mientras no se ría de una víctima fascista del terrorismo no pasa nada.,0,es,@Trazzto While not laughing at a fascist victim of terrorism nothing happens.  
64,64,5600,#Eleccions21D #EleccionesCataluna:  1. La mayoría independentista se ha repetido. 2. No más al 155. ¡Y libertad a l… https://t.co/aD3hhZuS2r,0,es,# Eleccions21D #EleccionesCataluna: 1. The independence majority has repeated itself. 2. No more than 155. And freedom to l… https://t.co/aD3hhZuS2r  
65,65,25,@MrAlvatros25 @Edd33Martin ha hecho las dos subnormal,0,es,@ MrAlvatros25 @ Edd33Martin has done both subnormal  
66,66,4306,"@fautentica @JFalange Joder se me ha pasado condenar el franquismo dos días, voy a ponerme una alarma",0,es,"@fautentica @JFalange Fuck I have passed the condemnation of Franco two days, I'm going to set an alarm  "
67,67,3875,"@Extremoblando_ Sé que eres el de la pizza con piña, mamón",0,es,"@Extremoblando_ I know you're the pizza with pineapple, mama  "
68,68,2854,"@kepasawonda Esto de ser rojo es una mierda porque no registras las marcas y, claro, luego las usan sin tu consentimiento 😤",0,es,"@kepasawonda This being red is crap because you don't register the marks and, of course, then use them without your consent 😤  "
69,69,2155,"Me parece lamentable la actitud del Psg, son una panda de sinvergüenzas, su afición no se cómo les aguanta...., qué te remonten un 4-0 pufff",0,es,"I think the attitude of Psg is unfortunate, they are a bunch of scoundrels, their hobby does not know how to hold them ...., what a 4-0 pufff soar  "
70,70,306,"@FlexZCoD esas son next level, me refiero de las negras",0,es,"@FlexZCoD those are next level, I mean Black  "
71,71,3343,En otro capítulo de aparcas como un subnormal https://t.co/T8WMMn34mL,0,es,In another chapter of parks as a subnormal https://t.co/T8WMMn34mL  
72,72,148,"ONU: Los refugiados son personas forzadas a huir de sus países para escapar de la persecución, la guerra o la... https://t.co/POsgiaHc35",0,es,"UN: Refugees are people forced to flee their countries to escape persecution, war or ... https://t.co/POsgiaHc35  "
73,73,1778,@Lyxnn_ te has equivocado de captura subnormal,1,es,@Lyxnn_ you were wrong of subnormal capture  
74,74,5686,"@jcamposasensi Coincido, Jorge. Ambos son responsables de la reválida separatista.",0,es,"@jcamposasensi Coincido, Jorge. Both are responsible for the separatist revalidation.  "
75,75,5221,"Espejo Público y Susana Griso, portavoces de fascistas. https://t.co/gRkFYoSoVP",1,es,"Public Mirror and Susana Griso, spokespersons for fascists. https://t.co/gRkFYoSoVP  "
76,76,3181,A ver chavales yo creo que deberiais hacer las paces y reunirnos todos bajo un mismo lema:  Javiper subnormal,0,es,To see kids I think you should make peace and get together all under one motto: Subnormal Javiper  
77,77,3128,Hundia en la mierda puto moro,1,es,Sink in the fucking fucking moro  
78,78,913,"@alejandrosanmo cuando nació, acusaban al PSC de ser catalanista, y aseguraban ser el único partido no independentista en Cataluña.",0,es,"@alejandrosanmo when he was born, accused the PSC of being a Catalan, and claimed to be the only non-independence party in Catalonia.  "
79,79,985,"@RichardDees @rafa_nmj catalanofobia? Claro, por eso la mitad o más de los comentaristas de fútbol son catalanes. Por catalanofobia.",0,es,"@RichardDees @rafa_nmj catalanophobia? Of course, that's why half or more of the football commentators are Catalan. For catalanophobia.  "
80,80,4557,VÍDEOS Marea independentista a la Grand Place de Brussel·les https://t.co/dzifIHi4Qb,0,es,VIDEOS Independence tide to the Grand Place of Brussel·les https://t.co/dzifIHi4Qb  
81,81,3877,Que haya maltrato animal no elimina que haya violencia de género hacia ella y encima tú sudes y le eches mierda.,0,es,That there is animal abuse does not eliminate that there is gender violence towards her and on top of you sweat and shit.  
82,82,5270,@carrizosacarlos @CiudadanosCs Mucho mamón con cara de conejo es lo que anda suelto.,1,es,@carrizosacarlos @CiudadanosCs A lot of rabbit-faced mammon is what is loose.  
83,83,1762,"OLE VUESTROS HUEVOS, @JordiAlba! ""Qué cojones tiene este equipo y esta afición"". https://t.co/n9ojdiFA7i",0,es,"OLE YOUR EGGS, @JordiAlba! ""What the hell has this team and this hobby."" https://t.co/n9ojdiFA7i  "
84,84,5247,@UMAISS1 @zfran05 Son sus comentarios los que hacen que parezca homófobo. No hace falta que insultes,0,es,@ UMAISS1 @ zfran05 It's your comments that make it look homophobic. You don't need to insult  
85,85,91,@WillPro18 El chiste de los “maricones” es homófobo en cualquier contexto. Reírse de los accidentes laborales es rastrero. @AcLabEsp @BJK246,0,es,"@ WillPro18 The joke of the ""fags"" is homophobic in any context. Laughing at work accidents is creeping. @AcLabEsp @ BJK246  "
86,86,4627,MARICA YO YA SE QUE ME VOY A MORIR CON NEVER BE THE SAME Y REAL FRIENDS PERO RESUCITARÉ PARA PODER MORIR FINALMENTE CUANDO ESCUCHE EL ÁLBUM COMPLETO.,0,es,MARICA I ALREADY KNOW THAT I WILL DIE WITH NEVER BE THE SAME AND REAL FRIENDS BUT I WILL RETURN TO BE ABLE TO DIE FINALLY WHEN LISTENING TO THE COMPLETE ALBUM.  
87,87,532,Putos rojos de mierda subvencionando con 40 millones algo tan innecesario como la cultura #BoicotAlosGoya https://t.co/gqBvu7nLlb,1,es,Red fucking shit subsidizing with 40 million something as unnecessary as the #BoicotAlosGoya culture https://t.co/gqBvu7nLlb  
88,88,954,"Maravilloso comentario de un podemita raso, en la noticia de Público sobre el ataque terrorista en el Louvre. https://t.co/1BjEHdgNSN",0,es,"Wonderful comment from a little poem, in the Public news about the terrorist attack in the Louvre. https://t.co/1BjEHdgNSN  "
89,89,5415,"No soy independentista, pero te voy a decir una cosa, por momentos me apetecería que los Comunes apoyaran al bloque del SÍ.",0,es,"I am not an independentist, but I am going to tell you one thing, at times I would like the Commons to support the YES block.  "
90,90,315,Que @javiatm1903 te llame llorón es como si Franco te llamase facha.  La única respuesta que cabe es que en la vida ofende solo el que puede,0,es,That @ javiatm1903 calls you crying is as if Franco called you a façade. The only answer that fits is that in life it offends only the one who can  
91,91,1028,"@ByniBanks @AmadasunGloria multicultural... mis ovarios en almíbar Los negros son esto, los latinos son esto, los musulmanes son esto....",0,es,"@ByniBanks @AmadasunMulticultural chlorophy ... my ovaries in syrup Blacks are this, Latinos are this, Muslims are this ....  "
92,92,1236,@pulpulSkap2 por facha te refieres contrario a lo que piensas tú o yo o... no se,0,es,@ pulpulSkap2 by faca do you mean contrary to what you or I think or ... I don't know  
93,93,5485,"@ivanalmi @PicFort_Goy No, no es racista. Es poco inteligente, ignorante, inculto y egoista. Hasta los racistas son minimamente mas inteligentes...",1,es,"@ivanalmi @PicFort_Goy No, it is not racist. He is unintelligent, ignorant, uneducated and selfish. Even racists are minimally smarter ...  "
94,94,2158,"A parte de que el PSG hace el subnormal, el robo es espectacular.",0,es,"Apart from the PSG making the subnormal, the theft is spectacular.  "
95,95,4688,@perocallate Que te jodan subnormal cometuercas,1,es,@perocallate Fuck you subnormal cometuercas  
96,96,2324,"@El_Intermedio Clásico facha d sindicato vertical prepotente, desde q el pueblo dormita en el pasotismo,d vuelta ,franquismo por cojones.",0,es,"@ The_Intermediate Classic façade d union vertical arrogant, since the village slept in the pasotismo, d back, Franco by balls.  "
97,97,4723,EL TORO ES INOCENTE E INDEPENDENTISTA.SALVEMOSLO DE LAS GARRAS DE SUS ASESINOS Y FACHAS QUE LO EXPLOTAN.MOVIMENTO SALVAR AL TORO..- https://t.co/IuEfsHsjyJ,1,es,THE BULL IS INNOCENT AND INDEPENDENT. Let's save him from the claws of his murderers and faults that exploit him. MOVEMENT SAVE THE BULL ..- https://t.co/IuEfsHsjyJ  
98,98,1192,Ivanka Trump apuesta por el navy y el negro en su último look de trabajo (y se echa muchos años de más) https://t.co/f0sAYQqndU https://t.co/TKdgEuuEmv,0,es,
99,99,4049,@toyfresco entonces tu eres una chica (no soy gay xD,0,es,@toyfresco so you're a girl (I'm not gay xD  
100,100,5526,"@martaruizhorta @Noindepep @BeatrizTalegon ... a lo que usted se refiere es bloque independentista vs bloque a favor del 155. Que ha ganado el bloque independentista. Vamos a llamar las cosas por su nombre, por favor.",0,es,"@martaruizhorta @Noindepep @BeatrizTalegon ... what you mean is independence block vs block in favor of 155. Who has won the independence block. Let's call things by name, please.  "
101,101,2315,#mentesdespiertas Un agujero negro vaga solo por el espacio devorándolo todo a su paso https://t.co/japFFa7fpa,0,es,#mentesdespiertas A black hole roams only through space devouring everything in its path https://t.co/japFFa7fpa  
102,102,4167,"@DalasReview me  pareces monguer, pero si hay alguna probabilidad de desahuciar a Miare, te puedo dar apoyo económico para los abogados",0,es,"@DalasReview you seem to me monguer, but if there is any chance of evicting Miare, I can give you financial support for lawyers  "
103,103,2453,"Asi somos en España, ""si yo te insulto es un acto de libertas y democracia si lo haces tu eres un facha que hay que eliminar""",0,es,"So we are in Spain, ""if I insult you it is an act of freedom and democracy if you do it you are a façade to be eliminated""  "
104,104,3797,"twitter, donde los nazis pueden amenazar de muerte todo lo que quieran pero si dices cacaculopedopis te borran de todas las menciones",0,es,"twitter, where the Nazis can threaten to death everything they want but if you say cacaculopedopis they erase you from all the mentions  "
105,105,2124,Puto subnormal jajajajajajajajajajaja https://t.co/vv1HCDFSAv,1,es,Subnormal fucking jajajajajajajajajajaja https://t.co/vv1HCDFSAv  
106,106,523,@Andrealovelimon Ajajajajajajajaajjajaajajajajajaja te odio gitana,1,es,@Andrealovelimon Ajajajajajajajaajjajaajajajajajaja I hate you gypsy  
107,107,2172,"@ItsSilviaBreezy No, tu sudadera. Tú eres bastante mala en ser negra",0,es,"@ItsSilviaBreezy No, your sweatshirt. You are pretty bad at being black  "
108,108,2926,@PedroA1973 @FrayJosepho Nosotros no toleramos ninguna reigión. Somos ateos. Las religiones para los que creen las mentiras que les cuentan.,0,es,@ PedroA1973 @FrayJosepho We do not tolerate any reigion. We are atheists. Religions for those who believe the lies that tell them.  
109,109,3311,No al heteropatriarcado No a la ley mordaza Asco de fascismo franquista https://t.co/IhQ7fm9gYM,1,es,No to hetero-patriarchy No to gag law Disgust of Franco's fascism https://t.co/IhQ7fm9gYM  
110,110,3050,"@Atontao17 @martaflich Que loca , etiquetando gente que ni conoces , eres una kamikaze, eh?",0,es,"@ Atontao17 @martaflich How crazy, tagging people you don't even know, you're a kamikaze, huh?  "
111,111,292,"@Suicide_pierce @nikablogs @JackBibon las hembristas me recordáis mucho a los comunistas, ""si no piensas como yo eres un fascista/machista""",0,es,"@Suicide_pierce @nikablogs @JackBibon the females remind me a lot of communists, ""if you don't think like I am a fascist / macho""  "
112,112,663,¿Por qué no seguía a la cuenta de @EnglandRugby? ¿Acaso soy un puto subnormal?,0,es,Why not follow the @EnglandRugby account? Am I a subnormal fucking?  
113,113,5530,Elecciones en Cataluña 2017 | Directo: El despegue de Ciudadanos no evita una mayoría independentista - https://t.co/B2zEZTpyT2,0,es,Elections in Catalonia 2017 | Direct: The takeoff of Citizens does not prevent an independent majority - https://t.co/B2zEZTpyT2  
114,114,5850,La CUP celebra los resultados del bloque independentista pese a su descalabro https://t.co/W0PX34BHo1,0,es,The CUP celebrates the results of the independence block despite its collapse https://t.co/W0PX34BHo1  
115,115,1142,Mira que soy perroflauta vistiendo pero hoy sobrepaso los límites,0,es,Look that I'm perroflauta wearing but today I exceed the limits  
116,116,5922,@diostuitero Yo diría que ha ganado el centro derecha constitucionalista y la ultraderecha catalana,0,es,@diostuitero I would say that the constitutionalist right center and the Catalan extreme right have won  
117,117,4546,"Esta basura independentista, que no duda un momento en quemar símbolos de otros, pero no toques tú los suyos porque entonces eres el demonio, cada vez me da más asco",1,es,"This independence garbage, which does not doubt a moment in burning symbols of others, but do not touch yours because then you are the devil, it makes me more disgusted  "
118,118,5021,@ibraestebul @231Vigo Lo dice quien niega el holocausto y defiende nazis. Eres una demente y psicópata,1,es,@ibraestebul @ 231Vigo Says who denies the holocaust and defends Nazis. You are an insane and psychopath  
119,119,1552,Resumen de la política de Trump: limites xenófobos a las personas y libertad absoluta al capital https://t.co/Wcx8ck9aR6,0,es,Trump's policy summary: xenophobic limits to people and absolute freedom to capital https://t.co/Wcx8ck9aR6 
120,120,3184,"Entonces yo que pongo, las putis y los travelos? El dinero que gano me lo fulo tooo en putas y travelos. El jefe está invitado de miparte!xD https://t.co/jzw0DDqMw1",1,es,"So what do I put on, putis and travelos? The money I earn is tooo in sluts and traverses. The boss is invited from miparte! XD https://t.co/jzw0DDqMw1  "
121,121,1404,"@pasionrmm Vete a la mierda hombre, la manía de tarado que has cogido. Llull es la puta polla, un líder.",1,es,"@pasionrmm Fuck you man, the tare mania you've taken. Llull is the fucking dick, a leader.  "
122,122,1412,Calificáis de agresivo un escupitajo y encima lo 'sancionáis' pero pasáis por alto los comentarios homófobos de Aida y Abad. @ghoficial 🖕🏼,0,es,"You call a spit aggressive and 'sanction' on it, but ignore the homophobic comments of Aida and Abad. @ghoficial 🖕🏼  "
