,Unnamed: 0,text,label,lang
59,9796,"Pro 2 To Campuss, pagi ini dari 10.30-11.30 Wib. Membahas ""Economic Chess Competition (ECC) VIII"". Bersama Himpunan Mahasiswa Ekonomi Pembangunan (HIMEPA) Untan :; - Kak Reza K; - Kak Wiranti C; - Kak Andinia BS; - Kak Tino Lanju; Silahkan partisipasi di n",0,id
60,8703,USER USER USER USER USER USER USER USER Yang bikin TL ajah masih pakai bahasa onta.\n\nsok loe pakai bahasa kafir.\n\nUSER',1,id
61,6216,Setnov BEBAS. So BUAT apa msh mendukung USER . BUBARkan lalu BENTUK lembaga BARU yg lebih BERSIH. USER USER USER,1,id
62,4343,"USER USER USER USER USER USER USER USER USER USER USER USER bangsad lu nan, marah ni gue'",1,id
63,6846,mungkin ateis memercayai bahwa di tengah tengahnya surga dan neraka itu anget.',0,id
64,6769,Ganyang PKI..!! Peramg terbuka generasi PKI dg ummat islam..!!,1,id
65,7578,USER USER Dasar bencong.....!!!',1,id
66,4198,RT USER USER USER Dulu ada yg bilang... presiden Suharto Lengser negeri ini akan kacau.. ternyata jokowi yang merusak Indonesia,1,id
67,5937,"USER uda ga bisa dung, yg nyinyir uda d cuci smua sm ahok, jd g da lg yg treak kapir \xf0\x9f\x98\x81\xf0\x9f\x98\x82'",1,id
68,7120,kalo liat muka orang ini jadi pingin ketawa apa lagi liat hidungnya.,0,id
69,7577,"USER USER Satu bukti valid lagi, bahaya virus idiot yg diminum oleh (salah satunya) admin USER bisa membuat otak berhenti bekerja saat mulut bicara atau jari menekan keyboard komputer.'",0,id
70,1409,USER ini semua agenda yahudi',0,id
71,3931,"USER haha memaki untuk melawan mah harus, drpd ditindas pemimpin munafik melindungi penista agama, dll. Agama no 1 (islam), taubat rot",1,id
72,10858,RT USER: banyak banget lelaki brengsek di dunia ini\n\nmudah2an kamu gak termasuk ya URL,0,id
73,5997,USER Kita berharap ekonomi kita tdk terpengaruh oleh hirukpikuk politik dan angka kemiskinan bisa menurun,0,id
74,4882,Senpai senpai yang ada celeng mana ya mau cari duit',0,id
75,10582,"Rilis Survei Elektabilitas Calon Walikota dan Calon Wakil Walikota Pilkada Kota Bogor 2018, Rabu 11 April 2018 pukul 12:00 Wib, bertempat di Hotel Royal Padjajaran (Hall Utama), Jl, Padjajaran No. 12 Kota Bogor USER #rilischarta #pilkadakotabogo",0,id
76,11001,"USER USER Sy sendiri berpendapat, tak semua manusia sempurna. Ada yg dilahirkan cacat, ada yg terencat dan seperti keadaan LGBT mereka ada masalah secara batin. Alhamdulillah kerana kita ada agama , kita tau kenapa kita tak boleh nak",0,id
77,12995,USER USER USER USER USER USER USER USER USER USER USER Bani PEKOK binasanya di lempar ke laut bang \xf0\x9f\xa4\xa3',1,id
78,4861,"USER ""Barangku yang besar semakin mengeras, menghujam keras kedalam belahan bongkahan yang berhutan lebat"", ""dan... seketika itu pula erangan keras memecah dari bibirmu. Erangan yang mampu membunuh 100 yahudi..""\n\n*korban stensil \xf0\x9f\x98\x82\",0,id
79,10883,USER 1. Tidak Perih pada Luka Sariawan \n2. Kemasanya Finger Off yang tidak bersentuhan dengan luka \n3. Mengandung Ekstrak lidah buaya \n4. Aman Digunakn Bayi &amp; Anak-anak \n5. Memiliki Rasa Manis \n6. Tidak bereaksi terhadap Obat lain \n7. t,0,id
80,1060,"USER Indonesia BKN milik Islam. Msh ada kristen,budha dan Hindu. #camkan'",0,id
81,5668,RT USER Goreng trs zon...yg penting demi naikin nilai prabowo apapun hajar saja...tabrak saja ...,1,id
82,12626,Apapun tema yg menjadi debat dan saling berlawanan adalah kelompok FPI bumi datar kelompok pro Prabowo,1,id
83,12802,USER USER Sama aja ku ber2 kunyuk',0,id
84,7727,"Gw lihat emang si Anies ini ada kurangnya ya. Tapi gw ngebandingin sama Ahok tahun lalu yg mudah aja bilang; mampus, badjingan, brengsek, taik, pemahaman nenek Lo ke orang lain dihadapan publik maupun rapat internal. Menurut gw sih mending si Anies yak.",1,id
85,230,USER Jadi inget fesbuk anjir lupa aku',0,id
86,10368,"USER USER USER USER itulah yang dimanfaatkan sama akun2 anonim geje kaya Conan, Sinting, dll... bahkan pendukung DPP sampe ga bisa membedakan mana loyalis FH dan AM pada waktu yang berbeda... semakin lama akan semakin rumit kalo ga mencoba memetakan konflik dengan baik'",0,id
87,5134,"USER Koar"" ngaku anti aseng &amp; asing cuma ada pas pilkada atau pilpres aja. \xf0\x9f\x98\x86\xf0\x9f\x98\x86'",0,id
88,10592,USER Siap mengabdi utk kepentingan aseng',0,id
89,5179,RT USER USER USER Se7. Jokowi hrs berani. LENGSERKAN Gatot. JokowiAgain,1,id
90,2823,Sumpah bego bgt sih kesel gue. Kenapa ada org yg vote makhluk kayak Sandiaga Uno coba. Oh agama,1,id
91,4086,USER Yang ada ngentot.',0,id
92,8582,"USER Dibanding rezim sbelum nya,sebuah lompatan yg sangat sangat besar\n\nBneran banyak yg harus di perbaiki\nYg utama adalah masalah hukum'",0,id
93,8852,USER USER Sesama cebong tdk akurrr',1,id
94,11791,"_-_\nTomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival'",0,id
95,8038,"USER Sok inggris lu anjir, ngerepotin lagi \xf0\x9f\x98\x92\xf0\x9f\x98\x92\nFi nya gabisa diceritain, panjaaangg sekali. Intinya lu cuek cuek najis di awal tapi ternyata isinya zonk pipel. Desc nya apa ya, lu itu orang tak berekspresi, gak bisa ditebak, nyebelin, tukan",1,id
96,5172,"USER lah gue ampe dikatain kampang, ya gue mah anggep bercandaan aja'",0,id
97,1277,RT USER: USER USER Anak pemberontak tak layak jadi apa-apa di negeri ini.,1,id
98,4663,Dengan tuduhan Cina membawa Flakka ke Indonesia utk merusak generasi muda Indonesia.,1,id
99,11835,Dapil sulawasi tenggara aja \nPasti menang\nDisana banyak TKA\n\n#2019GantiPresiden URL,1,id
100,11864,RT USER USER Kata mas budi kumpul orang bodoh/gila dalam jumlah besar. Murah biayanya... URL,1,id
101,233,"USER Tatapannya dialihkan ke arah lain, enggan menatap pria mencurigakan itu. Lagipula, siapa yang pertama kali membuat gaduh suasana? Jika Angie tidak menemukan ada seorang pria asing yang tidur di sofanya, kejadian seperti ini tidak akan terjadi.",0,id
102,5071,aku paling fck orang myanmar. noob sial main ml fckk',1,id
103,7639,BANGSAAAT TOLOL AJG BANGSAT AJG TOLOL OON BLOON BEGO AJGGGGGGGGG ALAY AJG BANGSAT JABLE',1,id
104,11741,"USER Hi, Untuk informasi lebih detail mengenai isu keamanan transaksi tidak dapat di jelaskan, Karena bersifat confidential.",0,id
105,5712,Agama selain Islam hidup enak disini cina hidup bergelimang harta. URL,1,id
106,3476,"USER Bacot reza, urusin saja anak istrimu itu! Etapi garagara reply anda saya jadi galau lagi\xf0\x9f\x98\xad'",1,id
107,10679,Keduanya nggak sok2an pengen jadi Imam kan ð???,0,id
108,7101,Tahun depan diprediksi akan jatuh orang2 yg mendatangkan warga China tsb. #2019GantiPresiden,1,id
109,6948,"USER USER USER USER Emng bego, pake tag gw.'",1,id
110,4406,"bohong mimpi delusi nyata nya memburuk , hukum carut marut jgn sampe belarut.. bisa indonesia bangkrut USER Turunkan Jokowi",1,id
111,36,\xe2\x80\x9dPara Bajingan yang telah melukai Lady harus menerima ganjaran seratus kali lipat!!\xe2\x80\x9d(sanji) ##HBD17thPelautJKT48',0,id
112,300,Bubarkan HTI &amp; FPI. URL,1,id
113,6045,"calon presiden 2019....USER "" Trumph itu Dangkal Dan Bodoh, Jokowi itu Sinting dan kalo saya jd presiden korupsi hilang dinegara ini""",1,id
114,9015,"Memang ,,,nafsu seks tu,membutakan segalanya,termasuk ketika lg sange,,,titit bau kencurpun rasa keju,,,,,\n\n#yg merasa aj ya'",0,id
115,9874,Asyek juga nih naik pesawat Presiden USER,0,id
116,5767,USER USER USER USER Belaga pilon lo cebong!\xf0\x9f\x98\x82\nScroll dong! \nHp lo doang smart! Tapi otak lo ada di ujung pantat..\xf0\x9f\x98\x9c',1,id
117,12508,"USER Maaf saya menilai ucapan BAPAK HIDAYAT NUR WAHID yg terhormat itu sebagai gambaran betapa munafik, picik dan kotornya hati anda.'",1,id
118,7603,"USER Reflek, Sarah mencubit pinggang sang adam ketika motor dilajukan dengan begitu cepatnya. Kedua alisnya tertaut kesal lantas meluncurkan protes.\n\n""Kau ini sedang membawa gadis, bukan preman pasar. Idiot.""'",1,id
119,2094,teriak-teriak pki ganyang... Lo sholat kagak... Ngaji kagak... Lu punya tuhan ga? Jgn2 lu sendiri yg pki... URL,1,id
120,2668,Proyek Pembangunan Bendungan Pelosika Dibatalkan Presiden,0,id
121,704,USER iya juga ya pertanyaan bg USER ini. lantas kami menyebut org yg bkn beragama islam dgn sebutan apa? knp sebut non muslim gk terima. aneh2 aja rezim ini.. zaman pak beye dulu gk ada yg kek beginian. #TepokJidat. ya sdh la intinya #20,0,id
122,9441,Monyet Turun ke Pemukiman Warga Cibadak Sukabumi-URL,0,id
123,12050,"USER USER zakat pakai uang juga boleh, \n\nitu anda kasi contoh yg namanya ""hindu nusantara"" beda ibadah, hari besar dll dg hindu india. yg spt itu gak akan ditemui dlm islam. krn rujukan dlm ibadah sdh pasti : Kitab suci, hadis, ijma\' dan q",0,id
124,3555,USER USER USER USER gak kepilih lagi nich kalau nyapres,1,id
125,3028,USER ; bantuan cuma pencitraan.,1,id
126,10600,RT USER USER USER maju mencebur mundur menjengkang itulah yang akan dialami mukidi,1,id
127,6245,Raja yang tidak jujur itu seperti joki yang menunggangi buaya. Untuk selamat dan dia tidak boleh turun',0,id
128,11457,USER USER Setabak yahudi dol. kena boikot',0,id
129,593,"7. Kaga ngeliat tapi ""ngerasa"" wkakak dan gua ngerasa lagi tot sma setan'",0,id
130,9600,"Untuk lengerkan Jokowi, Megawati lengserkan dulu Ahok, untuk lengserkan Ahok padamkan dulu lilin sepanjang Nusantara",1,id
131,6776,"USER USER USER Mantap!!!!kemajuan yg luar binasa,,,\nSalam cebong mania'",0,id
132,11351,"USER USER Lho... QS.2.208 bknnya berkisah ttg orang2 Yahudi sprt Abdullah ibnu Salam, Asad ibnu Ubaid, Sa'labah\xc2\xa0dll yg telah masuk Islam namun minta izin utk kebaktian di hari sabtu dan baca Taurat di malam hari?\n\nSedang Kaab bin a",0,id
133,4781,USER Cih najis',1,id
134,12974,USER Ngga takut si gebuk sama yg anti Aseng...?',0,id
135,1366,CARA MEMPERLUAS PINTU REZEKI : #dakwah #islam #majelistaklim #rezeki #rejeki #habaib #habib #ustadz #ulama #kyai #pesantren #tarim #menikah #jomblo,0,id
136,5571,USER USER USER Cebong g sunat semuanya nih p ustad..jng dilayan p ustad...',1,id
137,4860,"Kalau udah sange gini, enak maininnya.\n\nKita sebagai cewe juga jangan jijik.\n\nJANGAN JIJIK.\n\nKan mau cipokan enak tanpa grepe.'",0,id
138,88,"BENTAR LAGI GUA RILIS ALBUM THE ONTA'S WKWKWKWKWK""",0,id
139,8983,USER Nyaleg aja Pak Tengku... Agar dapat tempat yang pas di DPR RI untuk berbicara politik pemerintahan.',0,id
140,12895,"Sejak Prabowo orasi bahwa ""Bantuan utk Rohingya hanya pencitraan"" Isu PKI semakin masif saja beredar di media Online dan Sosmed. Kenapa ya?",1,id
141,10010,"Presiden kelima RI, Megawati Soekarnoputri mengunjungi pameran arsip Konferensi Asia Afrika (KAA) dlm peringatan 63 tahun KAA yg berlangsung pd Selasa-Rabu (17-18/4) di Widya Graha #LIPI, Jakarta Selatan. Megawati adalah delegasi termuda di konferensi yg",0,id
142,5488,USER USER EH TITIT KAMU TADI KAYA GINI',0,id
143,10004,"Usir aja ! ""USER: Bakar lilin itu bukan aksi kebhinekaan tapi aksi para teroris cina Bukti? Mata sipit semua tuh yang pegang lilin""",1,id
144,12301,"USER BILA AKU DGR GO GO EN PART JK YG DIA SEBUT ""MADE"" TU AKU SUKA GILA HAHAHAHAH'",0,id
145,8909,USER serius ini rezim anti Islam?! Ga suka jokowi boleh tapi jangan ngajak2 umat Islam membenci jokowi! URL,1,id
146,1276,USER Males gua bacanya onta',1,id
147,1237,RT USER: CSIS pembohong jangan harp menang 2019 cuih URL,1,id
148,12486,Mantappppppp....,0,id
149,1802,USER Yg di kuatirkan pki triak pki .',0,id
150,8375,jokowi ratu adil apaan..??? dia ga ada keturunan darah biruadanya DARAH KOTOR cina babi..!!! URL,1,id
151,8596,"#Video Ritual Hindu ini bukan digelar di India, melainkan di Aceh, yang menarapkan syariat Islam dengan sangat keras.",0,id
152,8422,"USER Bocah geblek, penjara tempatnya!'",1,id
153,7025,"USER Coba ke gereja katholik, pake air suci \xf0\x9f\x98\x80'",0,id
154,10557,USER Aseng baik banget huhuhu \xe2\x9d\xa4',0,id
155,7942,"Komplit sudah! Tidak hanya kebanjiran TKA (Tenaga Kerja Asing), malahan :; Jokowi Restui WNA Duduki Jabatan Direksi BUMN. ; Benar-benar parah negeriku ini! Tidak ada pilihan lain selain ; #2019GantiPresiden; #2019GantiPresiden;",1,id
156,1762,"cinta memang tidak buta. cinta yaitu suatu hal yang murni, luhur serta dibutuhkan. yang buta yaitu seandainya cinta itu menguasai dirimu tanpa satu pertimbangan'",0,id
157,13136,"USER USER Kapan bib? Gk sabr nih,mau potong onta buat merayakan...'",0,id
158,2654,USER Ngewe berapa',0,id
159,2736,RT USER USER USER USER Itu doa bro kan semua akan tua pada waktunya dan digantikan yang muda begitu juga USER,1,id
160,4863,"Jadi, yang saling marah-marah itu adalah si Syamsudin sama si Ari. Aku juga sedang ada. Katanya sih si Syamsudin mabuk. Jadinya goblog kayak wasit.'",0,id
161,12358,"USER USER #2019GantiPresiden; krn saya butuh pemimpin yg pro pribumi, bukan pro TKA",1,id
162,11272,RT USER USER Kalo ingin benar-bencar PKI gak ada di Indonesia bubarkan PDIP !!,1,id
163,10155,Presiden USER sowan ke Kantor MUI Jawa Barat. ; Presiden mendatangi ulama.; Insya Allah Indonesia berkah. ; #GerakanIndonesiaBersyukur,0,id
164,4404,USER Iseng yg berbahaya. Sama iseng yg teriak bom di bandara..\n\nRJ diancam hukuman di atas 5 tahun.',0,id
165,10962,"USER mabuk onta arab, bro??? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",0,id
166,1540,"Menarik!; ; Meskipun kaosnya bertuliskan â??2018 Ganti Gubernur Jatengâ??, namun semangat dan antusiasme untuk mengajak foto bersama pak USER tetap ada.; ; #KamiGanjarYasin",0,id
167,11089,"Fakta keterlibatan Laskar Hitam terlihat di Mauk, dengan menyelenggarakan sunat paksa terhadap semua lelaki Tionghoa di Mauk, Selapajang, dll.'",0,id
168,8052,17. Tanah rakyat untuk pengembang. Itulah modus korupsi terbesar Ahok selama jadi Gubernur Jakarta. Asumsikan Rp5 juta/m2 = Rp 85 triliun !!,1,id
169,5906,USER lalu berhembus TKA asing akan menguasai driver ojol ... \xf0\x9f\x98\x82',0,id
170,6329,USER USER Ewe ewe berhadiah',0,id
171,6294,USER 2019 GANTI PRESIDEN??? YG GANTIIN SIAPA??\nMENTAL KACUNG MW GANTI PRESIDEN SEKALI KACUNG TETAP KACUNG CM KACUNG YG MW DI PIMPIN SM KACUNG!!',1,id
172,236,"""Ya, terserah lo aja."" Balasnya kembali fokus kepada kerjaan kita.; ; Kami mengerjakan tugas project Seni Budaya hanya dalam 2 hari, setelahnya langsung dikumpul dan dipresentasikan. Bersyukur nilainya memuaskan.; ; Setelah kejadian project itu kami makin",0,id
173,12921,"USER USER USER USER USER USER Dr dulu ...gak pernah beresss looo .., segitu nafsunya mau jd Presiden ..!!!!\nTunjukin prestasi looo ...!!!! \nBukan kelicikan looo ..!!!! \nBiar rakyat menilai ..!!!!!\n#rakyatpintar",1,id
174,12856,Selalu tak pernah ada bukti atas tuduhan sebagai antek asing dll. Apakah membicarakan kejahatan negara disebut pengkhianat? Bagi saya ini cara pikir yg bahaya sebab dengan itu membiarkan negara ini tetap melakukan kejahatan.',0,id
175,4001,USER Cebong pemuja ahok pada meratap di thread ini \xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86',1,id
176,9654,"24 jam kedepan pengen buta, budek aja gamau percaya apa apa sip!'",0,id
177,7552,RT USER: memek rapet #memek #ngewe #ngentot #sange #bahancoli URL,0,id
178,3474,USER emang ahok siapa?? Orang penting?? Dia hanya penista agama!!,1,id
179,8121,Dalam berita #JPolling,0,id
180,4587,Mau tanya? Mengapa Islam bisa damai tentram di negara negara komunis namun kok tidak bisa sebaliknya?',0,id
181,166,Syg bgt ya ngeliat perempuan kyk gini... Gak ada status apa2 tp udah nemplok sm laki-laki sana sini. Haduh....\nNagita Slavina Blak-blakan Sebut Ayu Ting Ting Kampungan \xe2\x80\x93 VIVA URL,0,id
182,10676,"USER bukan, gara2 aku bloon ini mah'",0,id
183,9957,Cepat tidak selalu lebih hebat. Pun lambat tidak membuatnya jadi cacat. #StopComparingMySelfToOther',0,id
184,7565,"Informasi yg kami sampaikan sejak 8 tahun lalu itu 99% terbukti akurat, telah dan sedang terjadi. RI jadi korban imperialism via proxy\n\nMengapa info tsb tdk efektif mencegah proxy war dan AWS konspirasi global? \n\nKrn Pemimpin tertinggi pada saat itu",0,id
185,12454,"USER Coba tonton kisahnya Ustadz Felix di youtube nder, beliau terlahir dari keluarga katolik/kristen dan alhamdulillah skrg udah muallaf masyaAllah, kisahnya menginspirasi sekali:')""",0,id
186,10640,USER USER partai kunyuk',1,id
187,9572,USER Kunyuk nih orang ...jng kasih kendor nih segera cyduk.',1,id
188,11909,USER USER USER USER USER USER USER USER USER USER USER USER Gw tuduh lo anak babi. Yuk buktikan lo anak orang dengan tes dna ya. Cepat. G pake lama',1,id
189,9970,"USER USER Kristen nusantara beiringan dngan budaya, agama ttap berjalan dan budaya lokal ttap terlestarikan.'",0,id
190,5069,USER USER USER Anak monyet ya wajar kalo DONGO...\xf0\x9f\x98\x83\xf0\x9f\x98\x86\nTanya bapaklu...kalo lu punya bapak...\xf0\x9f\x98\x83',1,id
191,2722,erudite apanya aku mah bodoh cuma kegedean congor aja',0,id
192,10824,Babi betul meeting sampai 4jam sakit pinggang aku\xf0\x9f\x98\xad',0,id
193,4615,"USER USER USER Baru jd calon legislatif aja udah budek &amp; ngawur, kebayang ntar kl dah jd \xf0\x9f\xa4\x94\xf0\x9f\x98\x84'",1,id
194,6651,"USER hahaha.... bikin yg nonton pada ikutan sarap, kyak dadan klo udah main2 gitar...'",0,id
195,3721,RT USER USER USER USER USER USER Bangga jadi anak PKI GebukPKI wakwaww,1,id
196,11032,GIRING GANESHA PENGAGUM DIKTATOR JOKOWI,1,id
197,9722,USER USER duh disini saya gak bisa berhenti mengucap CEBONG DONGO itu fakta bukti nya banyak \xf0\x9f\x98\x82',1,id
198,6788,"RT USER: kalo di transformer biasanya mobil berubah jd robot, kalo unbk biasanya orang pinter berubah jd haji bolot.'",0,id
199,12601,"Yaelah yang kaya begini mah gak tahan lama. Netijen alam sana tuh dulu giliran gue laporin ke jyp bilangnya ""maaf kak aku masih labil"" ""aku masih kecil kak jangan laporin aku"". Isinya anak smp penganut oppa is mine yang udah berani ngatain perek segala macem.'",0,id
200,4227,USER Klo busuk mawati beragama islam .. Maka dia Takut dg dirinya sendiri\nGejala gila nich nenek ..',1,id
201,10999,"USER .....Prabowo pengecut menuduh elit goblok dan maling secara serampangan ! Klo jantan dia hrs menyebut nama orangnya, klo tdk berani berarti banci ! kemungkinan yg dia maksud semua ketum partai lawan politiknya.....hahaha salam 2 periode.'",1,id
202,4136,mulai sekarang aku akan memuji pak jokowi dan bu mega. aku takut dipenjara.,1,id
203,8244,Mudah2an gw ketemu sama SI BABI IWAN BOPENG DI TPS nya anjing Ahok,1,id
204,11128,"USER mbok kalo tau bego jangan ngebegoin orang lain gitu loh, nanya dulu ke yang ahli'",1,id
205,6233,"Wakil ketua umum partai Demokrat, Syarif Hasan mengunjungi kantor DPP PKS, Selasa (17/4). ; ; Diterima oleh Presiden PKS Mohamad Sohibul Iman dan sekjen PKS Mustafa Kamal, pimpinan kedua partai ini tampak akrab membicarakan tentang isu isu kebangsaan dan s",0,id
206,7013,"Cap gome dihalaman masjid= tabligh akbar di halm gereja, ahok menghina quran, cornelis usir ulama, mrk(etnis cina+pki) pancing perang;",1,id
207,12608,USER Bubarkan HTI korupsi mulu,1,id
208,1699,USER Dasar ckck maho',1,id
