,Unnamed: 0,Unnamed: 0.1,text,label,lang,translated
63,63,2440,"@anonymized_account \""Gdyby tak rzucić wszystko i uciec w Bieszczady\"".
",0,pl,"@anonymized_account ""If you would just drop everything and run into the Bieszczady Mountains"".  "
64,64,2968,"@anonymized_account tam były chwilę wcześniej tulipany.
",0,pl,@anonymized_account there were tulips a moment before.  
65,65,7195,"@anonymized_account Jankowski straszakiem ? Hahahaha dobre
",0,pl,@anonymized_account Jankowski a scare? Hahahaha good  
66,66,2648,"@anonymized_account A nie wiem jaka była
",0,pl,@anonymized_account I don't know what she was like  
67,67,1573,"@anonymized_account @anonymized_account @anonymized_account Nieujmujac nic lewemu ale repra bez ciebie to pomyłka jedna wielka była.
",0,pl,@anonymized_account @anonymized_account @anonymized_account Not to mention left but repra without you is a big mistake.  
68,68,2267,"@anonymized_account Wisła ma już macki w całej Polsce :)
",0,pl,@anonymized_account Wisła already has tentacles all over Poland :)  
69,69,4648,"@anonymized_account A kogo byś chciał ? :)
",0,pl,@anonymized_account Who would you want? :)  
70,70,1197,"@anonymized_account Ile biletów dla gości? Czy zakaz mają?
",0,pl,@anonymized_account How many tickets for guests? Do they have a ban?  
71,71,2404,"@anonymized_account Kurwa  cały tt śmierdzi przez ciebie
",1,pl,@anonymized_account Fuck all tt smells of you  
72,72,5098,"@anonymized_account Jak zawsze \""o wszystko\"" :)
",0,pl,
73,73,1645,"@anonymized_account Noż ku...a jakie to symptomatyczne😁😁😁😁
",0,pl,@anonymized_account Knife for ... and how symptomatic 😁😁😁😁  
74,74,589,"@anonymized_account Panie Zbyszku ciężka to jest piłka lekarska a nie nożna 😀
",0,pl,"@anonymized_account Mr. Zbyszek, this is a heavy medicine ball, not a football ball 😀  "
75,75,4646,"@anonymized_account O no to ja mam taki sam tylko z 2006 i bym się załamała jakby nagle zaczął mi palić tyle co Twój 😣
",0,pl,"@anonymized_account Oh well, I have the same only from 2006 and I would break down as if suddenly I started smoking as much as yours 😣  "
76,76,193,"@anonymized_account Spokojnie trzeba ta porażkę wziąść na klatę mecz się tak ułożył nie inaczej napewno gorsi dużo my niebyli.
",0,pl,"@anonymized_account Calmly, you have to take this defeat on the chest the match is as it was, no worse certainly we were a lot worse.  "
77,77,9118,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account Ale było troche wiecej czasu do produkcji.
",0,pl,@anonymized_account @anonymized_account @anonymized_account @anonymized_account @anonymized_account But there was a little more time to production.  
78,78,4235,"@anonymized_account @anonymized_account @anonymized_account Jak będę miał czas to mogę obliczyć :)
",0,pl,@anonymized_account @anonymized_account @anonymized_account If I have time I can calculate :)  
79,79,1769,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account O Arkadiuszu Recy było to samo ?
",0,pl,@anonymized_account @anonymized_account @anonymized_account @anonymized_account Was Arkadiusz Recy the same?  
80,80,5696,"1. Piwko wiśniowe teraz pije, z dzikiego sądu, bardzo dobre, polecam
",0,pl,"1. Cherry beer is now drinking, from a wild court, very good, I recommend  "
81,81,7493,"@anonymized_account To jest chyba Pantinee(?) kokosowy! Uwielbiam
",0,pl,@anonymized_account This is probably a coconut Pantinee! I love  
82,82,3727,"@anonymized_account @anonymized_account niespodzianka która nas dotyczy ?
",0,pl,@anonymized_account @anonymized_account surprise that concerns us?  
83,83,2203,"@anonymized_account Albo siłownię oddaj na cele Wisły co wtedy jadczak pocznie
",0,pl,@anonymized_account Or give the gym to Wisła for what the egg will start  
84,84,4451,"@anonymized_account Były, ale w grze, a nie konkursach jedenastek.
",0,pl,"@anonymized_account They were, but in the game, not in eleven competitions.  "
85,85,3107,"@anonymized_account @anonymized_account a do jakiego klubu odchodzi ?
",0,pl,@anonymized_account @anonymized_account and what club does he go to?  
86,86,9748,"@anonymized_account Skąd ja to znam xd a co się dzieje
",0,pl,@anonymized_account How do I know this xd and what happens  
87,87,5205,"@anonymized_account Ja oglądałem i wiem że zrobiłem to po raz ostatni. @anonymized_account
",0,pl,@anonymized_account I watched and I know I did it for the last time. @anonymized_account  
88,88,1580,"@anonymized_account @anonymized_account W mojej okolicy jest blok 18 piętrowy, też z jednym domofonem
",0,pl,"@anonymized_account @anonymized_account There is an 18 storey block in my area, also with one intercom  "
89,89,8836,"@anonymized_account I to będzie dobre, że 21-latek będzie rywalizował jedynie z 18-latkiem?
",0,pl,@anonymized_account And will it be good that the 21-year-old will only compete with the 18-year-old?  
90,90,7070,"@anonymized_account Sporo tu tego Ozarka, więc chyba nie mam wyjścia ;-)
",0,pl,"@anonymized_account There's a lot of Ozarek here, so I don't think I have a choice ;-)  "
91,91,7318,"@anonymized_account Wszyscy starzy, zboczeni, dzieci, i wrogowie PiSu
",0,pl,"@anonymized_account All old, perverted children and PiSu enemies  "
92,92,2649,"@anonymized_account Pełny tzn ile kibiców?  Bo pełny to pojęcie względne ;)
",0,pl,@anonymized_account Full ie how many supporters? Because full is a relative term;)  
93,93,5295,"@anonymized_account Były wislak strzela niecieszy się bo na bramce inny były wislak 😉
",0,pl,@anonymized_account Former Wislak shoots off because there were other Wislak on the goal 😉  
94,94,6185,"@anonymized_account Hahahaha tylko mnie akurat moda zupełnie nie obchodzi, więc ten argument nie pomoże  😉
",0,pl,"@anonymized_account Hahahaha I just don't care about fashion at all, so this argument won't help 😉  "
95,95,6466,"@anonymized_account Drugiej żółtej się nie sprawdza.
",0,pl,@anonymized_account The second yellow doesn't work.  
96,96,6624,"@anonymized_account @anonymized_account jakbym grał zawodowo w bierki to nie miałbym do nikogo pretensji że ludzie wolą piłke i tam jest większa kasa
",0,pl,"@anonymized_account @anonymized_account if I played chess professionally, I would not blame anyone that people prefer football and there is more money "
97,97,5860,"@anonymized_account Małecki za Boguskiego i będzie gites :) chyba że Wojo już gotowy do gry :)
",0,pl,@anonymized_account Małecki for Boguski and there will be gites :) unless Wojo is ready to play :)  
98,98,5121,"@anonymized_account Tematem wykładu będzie jak być zamieszanym po uszy w korupcje i nie zostać ukaranym :)
",0,pl,@anonymized_account The topic of the lecture will be how to get involved in corruption and not be punished :)  
99,99,8898,"@anonymized_account Okej, chodzi mi o samą decyzje.
",0,pl,"@anonymized_account Okay, I mean the decision itself.  "
100,100,9367,"@anonymized_account swoją drogą, czy tylko mnie się wydaje, że ta noga wygląda jak złamana w kolanie?
",0,pl,"@anonymized_account by the way, does it only seem to me that this leg looks like a broken knee?  "
101,101,3417,"Pokolenie 'Chcę więcej' szybko zmieniło się na 'Nie wymagajcie od nas więcej'.
",0,pl,The 'I want more' generation quickly changed to 'Don't demand more from us'.  
102,102,9392,"@anonymized_account Maciej Dąbrowski występował w tym zespole :)
",0,pl,@anonymized_account Maciej Dąbrowski performed in this band :)  
103,103,442,"Widziałam śliczną sukienkę ale nie było mniejszego rozmiaru niż 36 i była za duża danmm
",0,pl,I saw a beautiful dress but it was not smaller than 36 and was too big danmm  
104,104,8284,"@anonymized_account To proponuję spotkanie żeby to przedyskutować😁😁😁😁😁
",0,pl,@anonymized_account I suggest a meeting to discuss this  
105,105,6821,"Czy napierdalaja, w sumie jeszcze tv nie wlaczyłem
",0,pl,"Are they fucking, I haven't turned on the tv yet  "
106,106,1010,"Ważne! W piątek kolejny warszawski radny PO przechodzi do PiS w proteście przeciwko aferze reprywatyzacyjnej. \n#Jaki2018
",0,pl,"Important! On Friday, another PO councilor from Warsaw goes to PiS in protest against the reprivatization scandal.# Jaki2018  "
107,107,9356,"@anonymized_account Tak, jedną sytuację wyciągnijcie i już wszystko wiecie.
",0,pl,"@anonymized_account Yes, pull one situation out and you already know everything.  "
108,108,1585,"@anonymized_account Jak masz 32 szt to podchodzi
",0,pl,@anonymized_account If you have 32 items it approaches  
109,109,2552,"@anonymized_account @anonymized_account @anonymized_account Bursaspor był wykluczony w zeszłym sezonie za nie przestrzeganie finansowego fair play 1/2
",0,pl,@anonymized_account @anonymized_account @anonymized_account Bursaspor was banned last season for not complying with financial fair play 1/2  
110,110,6601,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account Nie do końca. Ekwiwalent sprawia, że sprawa nie jest taka prosta ;)
",0,pl,@anonymized_account @anonymized_account @anonymized_account @anonymized_account Not quite. The equivalent means that the case is not so simple;)  
111,111,8241,"@anonymized_account Już kiedyś wrzucałam. To jest doskonałe 😁
",0,pl,@anonymized_account I used to throw it once. This is perfect 😁  
112,112,9495,"@anonymized_account Ale grasz z silnymi drużynami, a były czasy, gdy dostawalismy w łeb od średniaków.
",0,pl,"@anonymized_account But you play with strong teams, and there were times when we got heads in the middle.  "
113,113,2299,"Sanchez chciał Kane'a osiodłać czy co? Co za kretyn
",0,pl,Sanchez wanted to saddle Kane or something? What a moron  
114,114,7653,"@anonymized_account @anonymized_account @anonymized_account Odkąd to PiS jest partią chłopską i wielbi Witosa? Przyjechali do Wierzchosławice kupować głosy?
",0,pl,@anonymized_account @anonymized_account @anonymized_account Since PiS is the peasant party and worships Witos? Did they come to Wierzchosławice to buy voices?  
115,115,2017,"@anonymized_account @anonymized_account @anonymized_account Za co ty kasę bierzesz załgana kobieto? To twoja robota a nie opozycji.
",1,pl,"@anonymized_account @anonymized_account @anonymized_account What do you do for money with a bad woman? This is your job, not the opposition.  "
116,116,7200,"@anonymized_account Byłem pewien że gdzieś widziałem tą ruską mordę
",0,pl,
117,117,262,"@anonymized_account Huj z wami dziennikarzami. Piłka nożna dla kibiców a nie pseudo dziennikarzy.
",1,pl,@anonymized_account Huj with you journalists. Football for fans and not pseudo journalists.  
118,118,3292,"@anonymized_account Czytam to i sobie myślę, że niektórym to naprawdę odpie....ło i popier....ło w głowach.
",0,pl,@anonymized_account I read this and think to some that it really repels .... evil and support .... evil in their heads.  
119,119,4910,"@anonymized_account @anonymized_account poza tym Southampton z takim samym współczynnikiem jest rozstawiony w 4 rundzie :)
",0,pl,
120,120,341,"@anonymized_account Omg właśnie o nich myślałam
",0,pl,@anonymized_account Omg I was just thinking about them  
121,121,3526,"dobrze ze nigdy nie wydalam pieniędzy na te zjebane legginsy galaxy, w krzyze, dropsy, pączki itd XD
",0,pl,"good that i never spent money on these fucking galaxy leggings, crosses, drops, donuts etc. XD  "
122,122,3165,"@anonymized_account Piątek jest za krótki na dawanie ffów
",0,pl,@anonymized_account Friday is too short to give ffs  
123,123,6025,"Najman sobie spełnia marzenia i może się poczuć jak bokser, a Wy się śmiejecie.
",0,pl,"Najman makes his dreams come true and he may feel like a boxer, and you laugh.  "
124,124,9073,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account To jedno z moich ulubionych, choć szkoda, że ucięte.
",0,pl,"@anonymized_account @anonymized_account @anonymized_account @anonymized_account This is one of my favorites, though it's a shame they were cut off.  "
125,125,7245,"@anonymized_account Pawełku, zostałeś politykiem. To kiedy mogę napluć Ci w mordę?
",0,pl,"@anonymized_account Pawełek, you became a politician. So when can I spit you in the face?  "
126,126,559,"@anonymized_account nawet pasy to dla was za duże wyzwanie co widać po twoim profilowym.Mistrzowie opraw.
",0,pl,@anonymized_account even belts is too much of a challenge for you as seen in your profile. Luminaire masters.  
127,127,4202,"@anonymized_account @anonymized_account Pechowiec jesteś, max na 3 dzień
",0,pl,"@anonymized_account @anonymized_account You are unlucky, max for 3 days  "
128,128,2396,"@anonymized_account A co robisz przy porannej kawie? Pasowanie?
",0,pl,@anonymized_account And what are you doing with your morning coffee? Fit?  
129,129,3935,"@anonymized_account Nasze rezerwy wzmocnione 8 zawodnikami z jedynki przegrały tam swego czasu 0:3 (i poprawiły u Drwęcy 0:6) ;p
",0,pl,@anonymized_account Our reserves strengthened with 8 players from one lost there 0: 3 (and improved at Drwęca 0: 6); p  
130,130,5285,"@anonymized_account Zapytaj kibiców czy uważają go za legende i będziesz miał odpowiedź @anonymized_account @anonymized_account @anonymized_account @anonymized_account
",0,pl,@anonymized_account Ask the fans if they consider him a legend and you will have an answer @anonymized_account @anonymized_account @anonymized_account @anonymized_account  
131,131,2578,"@anonymized_account @anonymized_account Ale przecież nie dostał średniej not 1 tylko prawie taką samą jak Małecki i Brożek
",0,pl,"@anonymized_account @anonymized_account But, after all, he did not get the average score of 1 but almost the same as Małecki and Brożek  "
132,132,416,"RT @anonymized_account @anonymized_account jest to dobra informacja dla tych co okradali  Polskę od 89  roku  Irlandia da im wolność
",0,pl,RT @anonymized_account @anonymized_account is good news for those who have robbed Poland since 89. Ireland will give them freedom  
133,133,3406,"@anonymized_account Dokładnie. Jeden i drugi coś tam poczuł i się położył.
",0,pl,@anonymized_account Exactly. Both felt something there and lay down.  
134,134,5488,"RT @anonymized_account Moja siedmiomiesięczna córka zbiera właśnie ekipę, żeby jutro spuścić łomot oraz wpierdol drużynie Ziemowita.
",0,pl,RT @anonymized_account My seven-month-old daughter is gathering a team to let her bang tomorrow and fuck Ziemowit's team.  
135,135,1646,"@anonymized_account Ja już nie odczuwam, regularność codziennie do pracy, śmieję się wiatru w twarz, czym mocniej wieje tym głośniej sié śmieję
",0,pl,"@anonymized_account I no longer feel regularity to work every day, I laugh the wind in my face, the harder it blows, the louder I laugh  "
136,136,6714,"Kiedyś Patryk Jaki mówił\""pedałów trzeba wyciąć\""teraz na potrzeby kampanii pewnie się przyzna że jest gejem
",0,pl,"Once Patryk Jaki said ""pedals need to be cut"" now for the purposes of the campaign, he will probably admit that he is gay  "
137,137,2948,"Okrzyknięty przez kolegów z partii i sąsiada debilem,wmawia innym choroby psychiczne.#Woronicza17
",0,pl,"Hailed by his party mates and a fool, he tells others mental illness. # Woronicza17  "
138,138,2354,"@anonymized_account wolność, czyżby? A nie dyby kanonów piękna?
",0,pl,"@anonymized_account freedom, can it? And not stocks of canons of beauty?  "
139,139,183,"@anonymized_account @anonymized_account pewnie narządy też wkrótce sprzeda :D
",0,pl,@anonymized_account @anonymized_account will probably sell organs soon: D  
140,140,4791,"@anonymized_account @anonymized_account Tak, tak to zazwyczaj wygląda, gdy jacyś mlodzi zawodnicy na co dzień z jedynką trenują. I to nie jest odkrycie.
",0,pl,"@anonymized_account @anonymized_account Yes, this is how it usually looks when some young players train with one on a daily basis. And this is not a discovery.  "
141,141,4589,"@anonymized_account @anonymized_account A niby z jakiego powodu? Żeby mogła sprawować swój urząd? Chyba żart!
",0,pl,@anonymized_account @anonymized_account And why? That she might hold her office? I think a joke!  
142,142,4350,"RT @anonymized_account Tchórzostwo i paranoja. Marszałek Kuchciński hańbi obejmowany urząd.
",0,pl,RT @anonymized_account Cowardice and paranoia. Marshal Kuchciński disgraces his office.  
143,143,4409,"@anonymized_account Ciekawe czy Michniewicz polubił tego posta 😂
",0,pl,@anonymized_account I wonder if Michniewicz liked this post 😂  
144,144,4446,"Napisać do faceta czy nie?? Bo ja bym napisała ale nie wiem czy to nie dziwne bo jakby kontakt nam się urywa a ja tego nie chce help
",0,pl,Write to the guy or not ?? Because I would write but I do not know if it is not strange because if the contact breaks and I do not want to help  
145,145,6749,"Ustawiłam sobie jako budzik ulubioną piosenkę.\nJuż nie mam ulubionej piosenki 😒\n#PaniBukowa
",0,pl,I set my favorite song as the alarm clock.I no longer have my favorite song 😒#PaniBukowa  
146,146,5297,"RT @anonymized_account @anonymized_account Liseł krzyczy, pluje i wyzywa, a oni go nawet nie słuchają. Bidulek, wali głową w mur. Powodzenia liseł.
",0,pl,"RT @anonymized_account @anonymized_account The fellow screams, spits and challenges, and they don't even listen to him. Bidulek, bangs his head against the wall. Good luck foxtail.  "
147,147,3979,"@anonymized_account @anonymized_account A to są jeszcze jakieś inne kolory?
",0,pl,@anonymized_account @anonymized_account Are there any other colors?  
148,148,5624,"@anonymized_account Mnie też to drażni. Ile można o tym w kółko pierdzielić. Ale sam fakt budujący.
",0,pl,@anonymized_account irritates me too. How much you can fart about it over and over again. But the very fact of the building.  
149,149,5026,"@anonymized_account Popieram. Takich w @anonymized_account  na pęczki. I tylko tam.
",0,pl,@anonymized_account I support. Such in @anonymized_account for bunches. And only there.  
150,150,9038,"@anonymized_account @anonymized_account @anonymized_account Zero bezwzgledne- -273,15 stopni celsjusza juz nizej umiejscowic sie nie da
",0,pl,@anonymized_account @anonymized_account @anonymized_account Absolute zero - -273.15 degrees Celsius no longer can be placed below  
