,Unnamed: 0,Unnamed: 0.1,text,label,lang,translated
40,40,506,quel frère (il écrit mieux rebeu que des rebeus) @url,0,fr,what a brother (he writes better than rebeus) @url  
41,41,515,il fait pas attardé lui en ssg,0,fr,he did not linger him in ssg  
42,42,700,#guatemala : les partisans de l’élargissement de l’ #avortement ont dû se résoudre à retirer l’article d’une propos… @url,0,fr,
43,43,999,@user les manifestants d’ #idleb et d’ #alep sont le symbole du courage de la résistance et de la résili… @url,0,fr,@use the #idleb and #alep protesters are a symbol of the courage of the resistance and the resignation ... @url  
44,44,560,@user @user @user cette vue ou le regard s'attarde et dessine des caresses,0,fr,@user @user @user this sight where the gaze lingers and draws caresses  
45,45,649,mais ce que la vie fait le renois 1 ce sépara de ça chérie .. sad history,0,fr,but what life does renois 1 what separated from that darling .. sad history  
46,46,876,@user @user @user @user le vrai danger de l'islam c'est la gauche je peux te le garantir,0,fr,@user @user @user @user the real danger of Islam is the left I can guarantee you  
47,47,757,est plus grand bien-sûr attardé que je suis à oublié des mots x),0,fr,is greater of course retarded that I forgot words x)  
48,48,248,@user @user @user ex banquier plutôt ex escroc!!le mot racaille remplacer sale arabe!!,1,fr,@user @user @user ex banker rather ex crook !! the word scum replace dirty arab !!  
49,49,328,lignes quotidiennes par akram belkaïd: polémique autour des prénoms arabes rien de nouveau sous le soleil... (iht… @url,0,fr,daily lines by akram belkaïd: controversy around arabic names nothing new under the sun ... (iht… @url  
50,50,1163,@user #stop aux complots #stop aux guerres des intÉrÊts economiques &amp; politiques #stop aux machiavÉlisme.… @url,0,fr,Translation error
51,51,17,@user @user oui je ne comprends pas pourquoi ceux qui veulent accueillir les migrants n'en prennent pas… @url,0,fr,@user @user yes I don't understand why those who want to welcome migrants don't take it… @url  
52,52,457,@user @user @user @user @user @user deformation bobo gauchiste... pa... @url,0,fr,@user @user @user @user @user @user deformation bobo leftist ... pa ... @url  
53,53,1140,@user nous sommes des arabes au maghreb el arabi même si la propagande occidentale de malheur bas son plein !… @url,0,fr,@user we are arabs in the maghreb el arabi even if the western propaganda of doom is in full swing!… @url  
54,54,1006,@user ils critiquent leur commu pr amuser la galeie (c pareil pr les renois),1,fr,@user they criticize their common to amuse the gallery (c same for renois)  
55,55,240,etes-vous d’accord avec bernard kouchner qui dit que « nous devrions prendre plus de migrants » @url,0,fr,"do you agree with bernard kouchner who says that ""we should take more migrants"" @url  "
56,56,1005,@user @user espérons néanmoinsil se ferait violence en prenant son argent qu'il pouvait réclamer par… @url,0,fr,@user @user nevertheless hope he would do violence to himself by taking his money which he could claim by… @url  
57,57,634,@user jamais jsuis pas un gauchiste,0,fr,@user never i'm not a leftist  
58,58,679,pittsburgh : le poison de l’antisémitisme encore tué (pcf),1,fr,Pittsburgh: the poison of anti-Semitism still killed (pcf)  
59,59,488,@user l'africanisation et l'islamisation de l'europe c'est l'importation des mœurs qui sont associées. n… @url,1,fr,@use the africanization and the islamization of europe it is the importation of the customs which are associated. n… @url  
60,60,193,voici ce que fait macron en ce moment il applique un plan diabolique d’islamisation de la france réveillez vous mer… @url,1,fr,this is what macron is doing right now he is applying a devilish plan for the islamization of france wake up sea ... @url  
61,61,1072,@user moi hamdoullah je vis dans un pays africain donc mon prenom va pas deranger mais les gens qui ont du mal a… @url,0,fr,@user moi hamdoullah i live in an african country so my first name will not disturb but people who have a hard time… @url  
62,62,466,@user @user @user rien voir avec l'extreme droitefaut arreter la fumette gauchistetout le mond... @url,0,fr,@user @user @user nothing to do with the extreme right should stop smoking the leftist and everyone ... @url  
63,63,606,jsuis vrmt attardé miam,0,fr,I'm very late yum  
64,64,128,migraction 59 en faveur des migrants de calais @url via @user,1,fr,migraction 59 in favor of migrants from Calais @url via @user  
65,65,777,c’est rebeu/renoi — j’ai pas mis les rebeus dedans mdr @url,1,fr,it's rebou / renoi - i didn't put the rebeus in it lol @url  
66,66,362,@user @user merci à vous deux je viens d'apprendre que je suis nationaliste antisémite complotiste… @url,0,fr,@user @user thanks to both of you i just learned that i'm a nationalist anti-semitic conspiracy… @url  
67,67,452,en 2018 il encore des gens qui manifestent contre le droit à l'avortement en suisse (et partout ailleurs d'ail… @url,0,fr,in 2018 there are still people demonstrating against the right to abortion in Switzerland (and everywhere else in garlic… @url  
68,68,236,@user le pire (déso pr les potes en prison^^) c'était la press' et la violence policière &gt;après&lt;. Ça d… @url,0,fr,Translation error
69,69,699,quand est-ce qu'on met en place des couvre feux de la violence ?,0,fr,when do we put curfews on violence?  
70,70,929,@user encore une attitude de bobo gauchiste ..,1,fr,@use yet a leftist bohemian attitude ..  
71,71,191,@user @user vous allez apprendre faire la difference entre un gauchiste comme lula/melenchon et un f... @url,0,fr,@user @user you will learn the difference between a leftist like lula / melenchon and a f ... @url  
72,72,15,@user @user @user d'autant plus bizarre que flavius josèphe est resté juif jusqu'au bout des ongles.,0,fr,@user @user @user all the more bizarre in that flavius joseph remained Jewish to the nail tips.  
73,73,24,je suis végétarien et voici ce que rencontre avec un éleveur mongol m'a fait réaliser sur l'écologie @url,0,fr,I am a vegetarian and here is what meeting with a Mongolian breeder made me realize on the ecology @url  
74,74,508,déjà les renois c’est sûr ils vont dire jesus christ @url,0,fr,already the renois for sure they will say jesus christ @url  
75,75,553,c quoi ton type de mec — les rebeus @url,0,fr,what your type of guy - les rebeus @url  
76,76,16,quand je sors de chez le coiffeur j’suis vraiment le plus beau de tous les rebeus,0,fr,when i go out to the hairdresser i'm really the most handsome of all rebeus  
77,77,219,@user @user fallait pas rêver que quelqu un attarde vendredi... un.petit effort elle sera operat… @url,0,fr,@user @user should not dream that someone lingers on Friday ... a little effort it will be operat ... @url  
78,78,99,les renois et leurs flow c'est tellement une douceur pour les yeux :)),0,fr,the renois and their flow is so sweet for the eyes :))  
79,79,423,y’a des renois c’est grave des bounty hein ils vont te sortir des « oui non l’afrique mérite ce qui lui arrive. l… @url,0,fr,
80,80,410,@user @user jsuis pas raciste negrophobes esh ... j’ai grave des potes renois rebeu asian européens b… @url,1,fr,@user @user i'm not a racist negrophobic esh ... i engrave renois buddies rebeu asian european b… @url  
81,81,300,t’piétine ta mère pour un « sale noir sale arabe »,1,fr,"you're trampling your mother for a ""dirty black dirty arab""  "
82,82,209,@user de meklat à badroudine : quand les #inrocks soutiennent l'antisémitisme islamiste gauchiste et bien-pen… @url,0,fr,@user de meklat à badroudine: when #inrocks support leftist and well-regarded Islamist anti-Semitism… @url  
83,83,145,@user c'est qui cet attardé,1,fr,@user who is this retarded  
84,84,1212,@user hsksjsh ouais pourquoi pas mais bon les renois ils sont 3ème dans mon classement,0,fr,@user hsksjsh yeah why not but hey the renois they are 3rd in my ranking  
85,85,1187,@user @user @user fin du game je m’attarde pas avec des gens qui parle sans savoir merci au r… @url,0,fr,@user @user @user end of the game I don't linger with people who speak without knowing thank you to the r ... @url  
86,86,426,ensuite j’vais parler de pnl oula alors eux faut pas que jm’attarde trop sur eux pcq y’a beaucoup à dire. encore un… @url,0,fr,then i’m going to talk about pnl oula then they shouldn’t dwell too much on them pcq there’s a lot to say. one more ... @url  
87,87,821,dakar : des militaires français impliqués dans une rixe @url @user @url,0,fr,Dakar: French soldiers involved in a brawl @url @user @url  
88,88,1073,@user @user ben toi aussi te dira de te reconvertir quand pour raison x ou un groupe de d... @url,0,fr,@user @user ben you too will tell you to retrain when for reason x or a group of d ... @url  
89,89,376,eh les 2002-03 de tl sur vie allez jamais en stmg que des cas sociaux et des rebeus en survêt c'est des giga débile,1,fr,eh the 2002-03 of tl on life never go to stmg that social cases and rebeus in tracksuit it is gigantic morons  
90,90,1190,@user merci,0,fr,@user thank you  
91,91,473,j’aime trop la couleur que j’ai faite à mes cheveux j’ai l’impression qu’on s’attarde moins sur gueule ça rattrape le coup,0,fr,I love the color that I made to my hair too much I have the impression that we linger less on the face it catches the blow  
92,92,196,faire un comparatif entre la #shoah des #juifs &amp; l'#invasion des #migrants qui sont pour la majorité #économique es… @url,1,fr,
93,93,723,@user euh bah ça pas longtemps que je te connais et hyper sympa/drôle et j’me tape tjrs des barres avec toi et l’autre attardé @user,0,fr,@user uh bah it's not long since I know you and super nice / funny and I always hit bars with you and the other retarded @user  
94,94,245,@user long comme le regard qui s'attarde sur ton corps,0,fr,@use as long as the look that lingers on your body  
95,95,976,@user est quand même sur l'équivalent les boulangers vous expliquent pourquoi ils sont contre l'avortement… @url,0,fr,@user is still on the equivalent the bakers tell you why they are against abortion… @url  
96,96,1009,@user tu dis ça avec une giga pp d’la tour eiffel mdrr sale arabe,1,fr,@user you say that with a gigantic pp of the eiffel tower mdrr dirty arab  
97,97,807,@user les balkaniques font tout par la violence et la sauvagerie. ces peuples n'auront jamais la paix int… @url,1,fr,@user balkaniques do everything by violence and savagery. these peoples will never have internal peace ... @url  
98,98,367,quel ramassis d’attardé @url,0,fr,what a bunch of retarded @url  
99,99,447,@user @user un adepte du lieu commun gauchiste,0,fr,@user @user a follower of the leftist commonplace  
100,100,711,nous savons tous que le terrorisme est politique et n rien avoir avec l islam,0,fr,we all know that terrorism is political and have nothing to do with islam  
101,101,791,allemagne : les clans arabes font la loi. la police avait décidé de ne pas réagir pour éviter de se faire traiter d… @url,1,fr,Germany: Arab clans make the law. the police decided not to react to avoid being treated as… @url  
102,102,140,@user pour moi l'insignifiance ne mérite pas qu'on s'y attarde!!,0,fr,@user for me insignificance does not deserve that we dwell on it !!  
103,103,879,@user @user vous êtes justement l'esclave d'un terrorisme intellectuel communisme m'attaqué sous l… @url,0,fr,@user @user you are precisely the slave of an intellectual terrorism communism attacked me under the… @url  
104,104,1084,@user @user serait-ce un journal islamo-gauchiste ? peur de perdre son lectorat molenbeek ?,1,fr,@user @user would this be an islamo-leftist newspaper? Afraid of losing your Molenbeek readership?  
105,105,981,@user les gens ont grandi s'attarde plus sur ces trivialites de changement d'heure les vrais les purs sont... @url,0,fr,@user people have grown up dwelling more on these trivialities of time change the real the pure ones are ... @url  
106,106,368,c quoi son style de mec aussi? — elle préfère les renois mais si blond aux yeux bleu oklm faut tu sois drôle auss… @url,0,fr,what is his guy style too? - she prefers renois but if blond with blue eyes oklm you have to be funny too… @url  
107,107,730,@user @user ce serais bien d'eviter de parler et d'argumenter autour de chose que tu ne maitri... @url,0,fr,@user @user it would be good to avoid talking and arguing about something that you do not control ... @url  
108,108,288,@user @user pour gagner du temps notons dès à présent que c'est le lobby juif qui contrôle à la fois :,1,fr,"@user @user to save time, note now that it is the Jewish lobby that controls both:  "
109,109,222,le renois trompent beaucoup les blancs trompent mieux. mdr waow keske j'raconte moi,1,fr,the renois deceive a lot the whites deceive better. mdr waow keske i'm telling me  
110,110,633,@user votre inquiétude est légitime. en 40 ans les politicards ont défiguré notre pays. l'idéologie gauchiste… @url,0,fr,@use your concern is legitimate. in 40 years the politicards have disfigured our country. leftist ideology… @url  
111,111,887,alors naulleau debarque ? finie la posture de gauchiste intraitable ouvert sur la diversite culturelle et incap @url,0,fr,so naulleau landed? no more intractable leftist posture open to cultural diversity and incap @url  
112,112,166,@user @user @user tu te rends compte? des soldats en couche qui giflent tous les pays arabes voisins. respect !,1,fr,@user @user @user do you realize? soldiers in bed who slap all the neighboring Arab countries. respect!  
113,113,43,les tutos en français sur youtube c’est insupportable les 3/4 des vidéos c’est des mecs ils te parlent comme si t’étais un attardé,0,fr,the tutorials in French on youtube it's unbearable 3/4 of the videos it's guys they talk to you as if you were a retard  
114,114,323,@user une des pires celle-là ... une gauchiste revendiquée d'ailleurs ...,1,fr,@use one of the worst that one ... a leftist claimed elsewhere ...  
115,115,301,rt @user tous les potes de clara ils m'appellent ton pote chinois mdr c ouf g pas l'impression de tant ressembler un noich q,1,fr,rt @user all the friends of clara they call me your chinese friend mdr c ouf g not the impression to resemble so much a noich q  
116,116,453,une renois tu peux pas lui dire tu l'aime bien ou tu la trouve belle psk sinon dans sa tête elle va croire ces bey… @url,1,fr,a renois you can't tell her you like her or you find her beautiful psk if not in her head she'll believe these bey… @url  
117,117,616,@user @user @user @user en inde bouffe pas de viande car ca fait des g... @url,0,fr,@user @user @user @user in india does not eat meat because it makes g ... @url  
118,118,854,quand un renois n'a pas le temps avec les imbécillités...,0,fr,when a renois doesn't have time with imbeciles ...  
119,119,985,@user @user qu'est-ce qu'il ne faut pas lire franchement,0,fr,@user @user what shouldn't be read frankly  
120,120,859,@user est pour ou contre l’avortement mais,0,fr,@user is for or against abortion but  
121,121,767,quand je vois que la cagnotte pour aider les enfants réfugiés qui dorment deh…,0,fr,when I see the kitty to help refugee children who sleep deh…  
122,122,261,@user @user ou la la qu'elle dangereuse gauchiste lol ,1,fr,@user @user or the dangerous leftist lol  
123,123,795,@user les ultra-religieux n'ont rien contre le viol! mais contre l'avortement!,1,fr,@user ultra-religious have nothing against rape! but against abortion!  
124,124,121,je peux pas m'empecher de penser que c'est la meme mecanique qu'avec le faux compte gauchiste et provocateur @url,0,fr,I can not help thinking that it is the same mechanical as with the false leftist and provocative account @url  
125,125,704,mdr cest les renois ça. toute les cérémonie avant le mariage se passe la maison @url,0,fr,lol is the renois that. all the ceremonies before the wedding take place at @url house  
126,126,507,@user j'aurais dis pareil avc les renois t'aurais rep la meme?,0,fr,@user I would have said the same with the renois I would have rep the same?  
127,127,512,@user gros tu vas pas t’y mettre aussi? y’a des renois qui vous demandent de ne pas dire nigga dites pas nigga… @url,1,fr,@user gros you're not going to get started too? there are renois who ask you not to say nigga do not say nigga… @url  
128,128,531,donc si les États africains… @url,0,fr,so if African states… @url  
129,129,357,@user @user @user @user le programme de fillon yaurai eu un gros bordel de gauchiste… @url,1,fr,@user @user @user @user the program of fillon yaurai had a big mess of leftist… @url  
130,130,557,@user l’extrême droite est au pouvoir(«police coupe semelles enfants migrants ment sur âge pour expulser...»)… @url,1,fr,"@user the far right is in power (""police cut the soles of migrant children lie on age to expel ..."") ... @url  "
131,131,875,s'imaginer que l'#africain vient en #europe n'est qu'un pur fantasme étant donné que 90% des #migrants africains re… @url,1,fr,to imagine that #african comes to #europe is just a fantasy since 90% of #migrants from africa re… @url  
132,132,1020,@user t'inquiètes pas charles ce n est qu'un arabe fainéant de la sncf.,1,fr,@user don't worry charles this is just a lazy arab of sncf.  
133,133,1111,@user @user @user le racisme est partout j’ai vécu le 93 et ce sont des rebeus qui insultaient de… @url,1,fr,@user @user @user racism is everywhere I lived the 93 and they are rebels who insulted of… @url  
134,134,397,meilleur que thiago messi voila c'est terminenc'est un crack le meilleur attarde du siecle c'est bien lui il est @url,0,fr,better than thiago messi voila it is finished it is a crack the best lingers of the century it is him he is @url  
135,135,1155,@user @user @user il parle de l'islam des caves... celle qui mène au terrorisme au djihad… @url,1,fr,@user @user @user he talks about Islam in the cellars ... the one that leads to terrorism in jihad… @url  
136,136,905,pour l'ouverture du port de nice à l'aquarius et aux bateaux portant secours aux réfugiés,0,fr,for the opening of the port of Nice to the aquarius and to boats helping refugees  
137,137,987,@user @user mais j' rigole sale juif,1,fr,@user @user but I laugh dirty Jewish  
138,138,449,@user @user envie de pleurer (vraiment)ntu refait soiree nlove,0,fr,@user @user want to cry (really) ntu remake soiree nlove  
139,139,23,@user @user @user mr simon vous ne pouvez justifier voir atténuer la violence des propos de mr zemmou… @url,0,fr,@user @user @user mr simon you can't justify seeing the violence of mr zemmou's comments softened… @url  
140,140,27,ce n’est pas tous les renois qui suivent son raisonnement ne l’insulte pas tu perds des hassanets pour rien @url,0,fr,it's not all the renois who follow his reasoning don't insult him you lose hassanets for nothing @url  
141,141,197,l'invasion que nous subissons celle des touristes  cet homme est historien gauchiste  @url,0,fr,the invasion that we are undergoing that of tourists this man is a leftist historian @url  
142,142,1219,@user pourquoi tant de migrants africains en europe alors si est tous des vilains racistes nous autres… @url,0,fr,@user why so many african migrants in europe then if all of us are nasty racists ... @url  
143,143,660,@user @user t'as repris la confiance toi sale arabe @url,1,fr,@user @user you regained confidence you dirty arab @url 
144,144,1044,@user une chrétienne ne vaut pas qu’on s’y attarde pour certains...,0,fr,@using a Christian is not worth dwelling on for some ...  
145,145,227,@user par contre jparle couramment chinois et jpeux te dire que ching chong ça veut rien dire,0,fr,@user on the other hand I speak fluent Chinese and I can tell you that ching chong means nothing  
146,146,275,@user c’est sale arabe tous les mêmes j’ai envie de les gifler,1,fr,@user it's dirty arab all the same i want to slap them  
147,147,374,@user @user 2/2 le deuxieme essage s'attarde sur le fait que la spa accueil aussi des animaux plus atypiques. pas… @url,0,fr,@user @user 2/2 the second essage dwells on the fact that the spa also welcomes more atypical animals. no… @url  
148,148,180,@user augmentation des violences proportionnelle à l'arrivée de migrants africains illégaux en france. paris e… @url,1,fr,@user increased violence proportional to the arrival of illegal African migrants in France. paris e… @url  
149,149,404,@user faux nul zéro la majorité ne sont pas arabes,0,fr,@user false zero zero the majority are not arabic  
150,150,1098,@user @user et musulmans c est vaste terrorisme voile religion fiché assise sur l islam langue… @url,1,fr,@user @user and Muslims it is vast terrorism veil religion stuck on Islam language… @url  
151,151,214,@user qu'il soit déguisé en arabe en noir en juif ou je sais pas quoi j'm'en branle. mais là le déguiseme… @url,1,fr,
152,152,1169,@user @user @user @user ah d’accord donc si t’es pas renoi ou rebeu tu ne peux pas donner… @url,0,fr,@user @user @user @user ah okay so if you're not renounced or rebellious you can't give ... @url  
153,153,356,et je m’attarde sur des petits détails,0,fr,and I focus on small details  
154,154,1028,@user surtout les noirs et les arabes au pire ils auront leur entretien mais qd le mec verra leur tête à ce m… @url,0,fr,@use especially blacks and arabs at worst they will have their talk but the guy will see their heads at this guy… @url  
155,155,798,@user ce mec est de la origine que toi et ti parle mdrr sale arabe,1,fr,@user this guy is from the origin that you and you speak mdrr dirty arab  
156,156,931,excellente démonstration de @user mais ce monsieur joffrin vaut-il la peine que l'on s'attarde sur ses torc… @url,0,fr,excellent demonstration of @user but this gentleman joffrin is it worth it to linger on his torc… @url  
157,157,455,prcq genre un renoi peut pas aimer les renois et les blanches ?? @url,0,fr,prcq genre a renoi can not like renois and white ?? @url  
158,158,658,rt @user 'ching chong'' ca veut dire bonjour en chinois nan ?? @url,0,fr,rt @user 'ching chong' 'does that mean hello in Chinese nan ?? @url  
159,159,1082,@user @user peut-être que certaines personne ne supportes plus que l'on s'attarde sur se genre de… @url,0,fr,@user @user maybe some people can’t stand that we dwell on this kind of… @url  
160,160,363,@user @user laisse le tranquille sale juif homophobe,1,fr,@user @user leaves the dirty dirty homophobic Jew  
161,161,1201,@user @user j’ai que ce screen sinon elle taillé les arabes plein de fois y’a rien d’ironique là dedans,0,fr,@user @user I only have this screen if it cuts Arabs a lot of times there’s nothing ironic about it  
162,162,1193,@user mais bordel je suis même pas contre l'avortement je respecte juste le droit de certains à pas vouloir l… @url,0,fr,@user but damn i am not even against abortion i just respect the right of some to not want the… @url  
163,163,644,rt @user  le hashtag #pasdevague sonne enfin le glas de l'ideologie laxiste gauchiste qui predomine depuis des annees au sein de,1,fr,rt @user the hashtag #pasdevague finally sounds the death knell for the leftist lax ideology which has predominated for years within  
164,164,322,@user wauquiez est un gauchiste par rapport à nous,0,fr,@user wauquiez is a leftist compared to us  
165,165,1109,@user salutations est-ce qu'un vegan est contre l'avortement ? logiquement oui vu qu'on tue un être vivant non ?,0,fr,@user greetings is a vegan against abortion? logically yes since we kill a living being no?  
166,166,988,@user @user ah oui ce sale arabe qui prétends être meilleur que payet ? mdddrrrr,1,fr,@user @user ah yes that dirty arab who pretends to be better than payet? mdddrrrr  
167,167,370,@user nn j’ai ajouter le bambis sale juif croiser nazi,1,fr,@user nn i added the dirty bambis jewish cross nazi  
168,168,721,@user @user @user personne ne s'attarde sur le fait qu'elles sont plusieurs avoir des batraciens dans l’œsophage ?,0,fr,@user @user @user Nobody dwells on the fact that there are several having amphibians in the esophagus?  
169,169,648,@user le sucré salé c’est degueu,0,fr,@using salty sweetness is yucky  
170,170,555,en france demande aux réfugiés de guerreaux exilés du genocide rwandais de « franciser » leurs noms et prénoms… @url,0,fr,"in France asks refugees from warriors exiled from the Rwandan genocide to ""francize"" their names and surnames ... @url  "
171,171,764,@user app de mongol,1,fr,@user Mongolian app  
172,172,789,@user @user les animaux se tuent entre eux #jdcjdr,0,fr,@user @user animals kill each other #jdcjdr  
173,173,94,@user @user ps mais el acquiaissais tout ce qu'el disait el disait à la russe laisser tomber faut ps par… @url,0,fr,@user @user ps but el acquaisais everything what he said el said to the Russian drop drop must ps by ... @url  
174,174,698,tu préfères aller en soirée avec l'autre con de zoonekynd où aller en cours avec l'autre mongol de mahieux? — alex… @url,0,fr,you prefer to go in the evening with the other con of zoonekynd where to go to class with the other mongolian of mahieux? - alex… @url  
175,175,169,@user report sale juif,1,fr,@user report sale juif  
176,176,741,le problème des migrants c'est comme un moustique sur un testicule la violence ne sert à rien...,1,fr,"the migrant problem is like a mosquito on a testicle, violence is useless ...  "
177,177,1035,@user @user est au niveau de l...anchois au niveau de la chaine alimentaire. ridiculise toi encore plus,0,fr,@user @user is at the level of ... anchovies at the level of the food chain. make fun of yourself even more  
178,178,210,@user je comprends pourquoi la plupart des gens disaient que j...etais arabe quand je streamais. nce genre d...emissio... @url,0,fr,@user i understand why most people said i was arab when i was streaming. nce kind of ... emissio ... @url  
179,179,325,@user espèce de sale trans tu ressemble à un vieux pd qui sort d’une grosse partouze avec des renoi,1,fr,@user kind of dirty trans you look like an old pd out of a big orgy with renoi  
