,Unnamed: 0,Unnamed: 0.1,text,label,lang,translated
10,10,2834,Não devia boiar em condições https://t.co/lCcOv1zrgC,0,pt,Shouldn't float under conditions https://t.co/lCcOv1zrgC  
11,11,3335,Parabéns ae Gabriel vc merece demais até chorei aq http://t.co/IwYLmNo1vf,0,pt,Congratulations and Gabriel u deserve too much even cried here http://t.co/IwYLmNo1vf  
12,12,2981,"Nomes não faltam: vigaristas, corruptos, aldrabões, assassinos, vendidos, traidores, pedófilos, aberrações... _ https://t.co/r3eeCZ5d8S",1,pt,"There are plenty of names: swindlers, corrupt people, hooligans, murderers, sold, traitors, pedophiles, freaks ... _ https://t.co/r3eeCZ5d8S  "
13,13,4127,"RT @DalborgaCoxa: Hoje teve atentado terrorista perpetrado por refugiado muçulmano.
Adivinha quem disse que quer encher o Brasil de refugia _",0,pt,RT @DalborgaCoxa: Today there was a terrorist attack by a Muslim refugee. Guess who said he wants to fill Brazil with refuge _  
14,14,693,"Bom dia, companheiros! Como diria a Bárbara Guimarães, hoje, está um frio do Carrilho!",0,pt,"Good morning, comrades! As Bárbara Guimarães would say today, Carrilho is cold!  "
15,15,4404,RT @jmpub: Pronto! Já está escolhido o candidato.. Imagem do presidente do partido.. Lol https://t.co/Wws2zBEjYa,0,pt,
16,16,2458,"'lugar de mulher é na cozinha'
Seus machistas de merda, lugar de mulher é onde ela quiser. Desde q pelada. https://t.co/xhKXOHQLlY",1,pt,"'woman's place is in the kitchen' You fucking machistas, woman's place is where she wants it. Since naked. https://t.co/xhKXOHQLlY  "
17,17,4324,"RT @girlslkgirls: sapatão raitella, tem como? tem https://t.co/cPHYOylEYz",1,pt,"RT @girlslkgirls: raitella sapatão, is it possible? have https://t.co/cPHYOylEYz  "
18,18,815,@carolinaamatos @Fmsamendes @ReallySaraa volta para a tua terra,1,pt,@carolinaamatos @Fmsamendes @ReallySaraa go back to your land  
19,19,2665,@Mih_ArmstrongL @otmar03 ahhh explicado..lesbica..OK mas ta valendo é mulher XX ... mas ainda é massa de manobra do JW. por isso fala merda,1,pt,@Mih_ArmstrongL @ otmar03 ahhh explained..lesbica..OK but it is worth it is a XX woman ... but it is still JW's maneuver mass. so talk shit  
20,20,4829,RT @sadcharlott: homem não gosta de mulher homem gosta de feminilidade quem gosta de mulher é sapatão,1,pt,RT @sadcharlott: men don't like women men like femininity those who like women are dyke  
21,21,59,"Acabei de ouvir um casal com rastas dizer isto:
'As pessoas passam por nós e dizem que cheiramos mal...pffff...elas é que cheiram a champô!'",0,pt,I just heard a couple with tracks saying this: 'People come by and say we smell bad ... pffff ... they smell like shampoo!'  
22,22,940,"Como se ser gorda te faz ser feia, teu cu",1,pt,"As if being fat makes you ugly, your ass  "
23,23,2947,"Nem um nem outro. Refute o que falei com fatos, lógica e verdades! https://t.co/uF5MFuUazQ",0,pt,"Neither. Refute what I said with facts, logic and truths! https://t.co/uF5MFuUazQ  "
24,24,3248,"Os bebés adoptados são c/ os telemóveis novos:
Qd os vamos buscar desesperamos se os deixamos cair.
Qd vemos 1 defeito,abrimos conta no OLX",1,pt,"The adopted babies are w / new cell phones: When we go to get them we despair if we let them fall. When we see 1 defect, we open account on OLX  "
25,25,1010,@Curate_Angola não dá pra comparar uma coisa com a outra,1,pt,
26,26,2768,"'Mulheres são minorias em TI e engenharia e outros cursos. O que fazer pra incluí-las neles?'
Deixa que elas escolham esses cursos, simples",1,pt,"'Women are minorities in IT and engineering and other courses. What to do to include them in them? ' Let them choose these courses, simple  "
27,27,4452,"RT @josesoubrasilia: HORA DE INVADIR O CONGRESSO 
A PM NÃO VAI ATIRAR CONTRA NOS https://t.co/J03AjeGQf0",0,pt,RT @josesoubrasilia: TIME TO INVAD THE CONGRESS TO PM WILL NOT SHOOT AGAIN US https://t.co/J03AjeGQf0  
28,28,3073,"O desejo do homem é pela mulher, mas o desejo da mulher é pelo desejo do homem. Ou mais... #MulherDeVerdade",0,pt,"The man's desire is for the woman, but the woman's desire is for the man's desire. Or more ... #VerdeWoman  "
29,29,1978,"Grande primeira parte.
Continuo a acreditar.
VAMOS CARALHO!
#BVBSLB",0,pt,Great first part. I still believe. LET'S FUCK! #BVBSLB  
30,30,4781,RT @Renato_SVP: @g1 Por que vcs não dizem aos leitores que a revista citada é ULTRAESQUERDISTA???,0,pt,RT @Renato_SVP: @ g1 Why don't you tell readers that the magazine cited is ULTRAESQUERDISTA ???  
31,31,3307,O uso de turbantes por pessoas brancas é apropriação cultural? https://t.co/5AHZXH9SZB via @cartacapital,0,pt,Is the use of turbans by white people cultural appropriation? https://t.co/5AHZXH9SZB via @cartacapital  
32,32,2258,"jener e gabriela surpresos quando disse que era sapatao
ata more",0,pt,jener and gabriela surprised when they said it was a shoe  
33,33,1729,@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado,1,pt,@felipetlo @ Felipebastos022 fat and ugly only if you have drunk  
34,34,5045,Se eu ganhasse 1 real cada vez que Bolsonaro falasse alguma coisa que preste https://t.co/HfJKtSFJqM,0,pt,If I won 1 real each time Bolsonaro said something that would pay https://t.co/HfJKtSFJqM  
35,35,2889,Nao sei porque as pessoas assustam quando descobrem que  eu recebo refugiados em Casa... Acharam que eu era ativista de Internet?,1,pt,
36,36,4480,"RT @jpintocoelho60: Razão e coragem contra a infâmia. O medo não passa por aqui!
#PNR #Nação #Identidade
@sosracismo @EsquerdaNet @psociali _",0,pt,RT @ jpintocoelho60: Reason and courage against infamy. Fear doesn't come here! #PNR # Nation #Identity @sosracism @EsquerdaNet @psociali _  
37,37,2422,@LineBalbinotti Fem é agenda da esquerda. Cade a defesa da raquel quando o cara do PT disse pra estupra-la? acorda _ https://t.co/dsV3rsIWTu,0,pt,@LineBalbinotti Fem is on the left agenda. Where was Rachel's defense when the PT guy said to rape her? wake up _ https://t.co/dsV3rsIWTu  
38,38,5228,"STF terá que analisar a descriminalização do aborto. Esperamos que reconheçam nosso direito! 
https://t.co/UMYHCXBjTt",0,pt,STF will have to analyze the decriminalization of abortion. We hope you recognize our right! https://t.co/UMYHCXBjTt  
39,39,2312,@JPocas27 Está apontado. Obrigado,0,pt,@ JPocas27 It is appointed. Thanks  
40,40,396,"@anacarolinars zzzz completou com gorda, feia, só faltou o boba pra ser + 5a série",1,pt,"@anacarolinars zzzz completed with fat, ugly, just missing the fool to be + 5th grade  "
41,41,4436,"RT @JOAQUINVOLTOU: SOCIOLÓGO CHORA
FILÓSOFO PASSA MAL
CHEGA DE FALA MERDA NA SALA DE AULA
PRA ISSO TEM A REDE SOCIAL",0,pt,RT @JOAQUINVOLTOU: SOCIOLOGIST CRIES PHILOSOPHY PASSES EVIL TALK OF TALKING SHIT IN THE CLASSROOM FOR THAT HAS THE SOCIAL NETWORK  
42,42,66,A CARA DA FEIA DA VIVIAN E DA GORDA DA ROBERTA SÃO AS MELHORES COISAS ESSE MOMENTO EH MEU #BBB17,1,pt,VIVIAN'S UGLY FACE AND ROBERTA FAT ARE THE BEST THINGS THAT MOMENT EH MY # BBB17  
43,43,5112,#SerMulherÉ fazer xixi sentada,0,pt,# SerMulherÉ pee sitting  
44,44,1601,eu não sabia que com o dia da mulher viria tanta gente burra falar bosta na internet,0,pt,I didn't know that with women's day so many stupid people would come and talk shit on the internet  
45,45,1420,Espero que não seja o dia em que os 'refugiados' comecem também aqui sua sharia. https://t.co/UHswA3hGQN,1,pt,I hope that it is not the day when the 'refugees' start their sharia here as well. https://t.co/UHswA3hGQN  
46,46,4708,"RT @PastorMalafaia: UM LEITOR DISSE: a democracia no Brasil presupõe q você ñ tem direito a opinião, a ñ ser, q concorde com a ideologia de _",0,pt,"RT @PastorMalafaia: A READER SAID: democracy in Brazil presupposes that you ñ have no right to opinion, to ñ be, q agree with the ideology of _  "
47,47,2440,lógico que defendo direito das mulheres não usarem burca/hijab porém elas tbm tem direito de usar então não adiana atacar a nike por vender,1,pt,"Of course, I defend the right of women not to wear burqas / hijab but they also have the right to wear them so I don't want to attack Nike for selling  "
48,48,1896,"- gente a pec 241 é pra reduzir gastos!!!!
- mas e o aumento de salário dos deputados?
- É CULPA DO PT",1,pt,- people at pec 241 is to reduce expenses !!!! - but what about the deputies' salary increase? - IT IS GUILTY OF PT  
49,49,4012,RT @benebarbosa_mvb: Os democratas também boicotaram a posse de Abraham Lincoln. Ele tinha uma ideia maluca de acabar com a escravidão...,1,pt,RT @benebarbosa_mvb: Democrats also boycotted the inauguration of Abraham Lincoln. He had a crazy idea of ending slavery ...  
50,50,2623,"meninos que nao conseguem dormir porque a galinha da angola da vizinha nao para de gritar, me add",0,pt,"boys who can’t sleep because the neighbor’s angola hen doesn’t stop screaming, add me  "
51,51,3961,"RT @AltRightBR: Manifestações pró Trump acontecem nos EUA e mídia ignora, veja fotos e vídeos https://t.co/pB0zn7ltUOhttps://t.co/5MiXsgkd _",0,pt,"RT @AltRightBR: Demonstrations for Trump happen in the USA and media ignores, see photos and videos https://t.co/pB0zn7ltUOhttps://t.co/5MiXsgkd _  "
52,52,953,Comunicação social portuguesa contabiliza o número de refugiados recebidos Portugal e deixa _ https://t.co/GRgSyvxEA0https://t.co/zELtQiEDu4,0,pt,Portuguese media reports the number of refugees received in Portugal and leaves _ https://t.co/GRgSyvxEA0https://t.co/zELtQiEDu4  
53,53,1894,gente a mulher maior cdf na cozinha ainda veio do texas formada #MasterChefBR,1,pt,people the biggest woman in the kitchen still came from texas formed #MasterChefBR  
54,54,3870,"@Rolandinho @YouTube Que mulher não precisa do feminismo, aquele msm q fala q mulher deve vestir o que quer mas apoia a cultura da burca ?",0,pt,"@Rolandinho @YouTube What woman does not need feminism, that msm q says that women should wear what they want but support the culture of the burqa?  "
55,55,1051,decepcionadissimo com o novo BBB,0,pt,disappointed with the new BBB  
56,56,3936,"RT @alcoolinda: teresa: quero ir ao quintal
toda a gente excepto eu: *ignores*
teresa: é um sitio de fufas
toda a gente: BORA!1!!!!",1,pt,RT @alcoolinda: teresa: i want everyone to go to the yard except me: * ignores * teresa: it's a place of fufas everybody: BORA! 1 !!!!  
57,57,2151,"'IMAGINA SE TODO MUNDO SÓ COMESSE ALFACE?' man, a mulher era tão burra que achava que os vegetarianos só comem alface
comazim",1,pt,"'IMAGINE IF EVERYBODY ONLY EATS LETTUCE?' man, the woman was so stupid that she thought vegetarians only eat lettuce  "
58,58,4003,"RT @bazert: Carlos Costa tinha mais que informação sobre o BES mas nunca chegava, hoje há mais que informação sobre o Carlos Costa e tb não _",0,pt,"RT @bazert: Carlos Costa had more than information about BES but it never arrived, today there is more than information about Carlos Costa and no, _  "
59,59,5194,sorte de hoje: você não chama ricarda,0,pt,today’s luck: you don’t call ricarda  
60,60,2240,"Já podem começar com o mimimi de vocês, suas muxibentas !!!!!",1,pt,"You can start with your mimimi, you guys !!!!!  "
61,61,21,"@_SsarahA @Ebandeira_ isso n ta errado, mas épesquisa de gente burra, a mulher trabalha menos que o homem",1,pt,"@_SsarahA @Ebandeira_ this is not wrong, but it is research of dumb people, women work less than men  "
62,62,3940,"RT @alex_borges: Essa mentira de ontem contra o Trump é um divisor de águas, a imprensa oficialmente perdeu qualquer compromisso com a verd _",0,pt,"RT @alex_borges: This lie yesterday against Trump is a game changer, the press officially lost any commitment to green _  "
63,63,831,"Censura sofre a gente no Facebook e Twitter caindo sem parar. Bem feito, foi tarde! https://t.co/HtkjDfCJZm",0,pt,"Censorship suffers us on Facebook and Twitter falling non-stop. Well done, it was late! https://t.co/HtkjDfCJZm  "
64,64,2467,@Luiz_EduardoRS @ronaldocaiado @Desesquerdizada @jairbolsonaro  @SimoneTebetms Vídeo idiota e mentiroso enviado por um psol-ista. Lixo!,1,pt,@Luiz_EduardoRS @ronaldocaiado @Desesquerdizada @jairbolsonaro @SimoneTebetms Idiotic and liar video sent by a psolist. Trash!  
65,65,1298,"ela fica de cu doce falando q eh gorda e feia, ela eh linda e magra, nn adianta eu falar kkkkk, tive q postar https://t.co/p5ldIs1qd9",0,pt,"she has a sweet ass saying that she is fat and ugly, she is beautiful and thin, no use speaking kkkkk, I had to post https://t.co/p5ldIs1qd9  "
66,66,205,"Agora sim LISBOA, estamos prontos para começar https://t.co/JJdLm8R2oO",0,pt,"Now yes LISBON, we are ready to start https://t.co/JJdLm8R2oO  "
67,67,5529,Vamos para rua contra a Ideologia de Gênero.Parabéns Peru. https://t.co/pWMrBPy9x5,0,pt,Let's go to the street against the Gender Ideology. Congratulations Peru. https://t.co/pWMrBPy9x5  
68,68,2127,"@Iago_ForaPt achei engraçado que ngm falou em direita aqui, mas vocês mesmo se entregam",0,pt,"@Iago_ForaPt I thought it was funny that nobody spoke right here, but you guys give yourself  "
69,69,3198,"Opa, 'certíssimo'! Vida humana não vale nada aqui mesmo, não é? Que belo exemplo! 
Mas ai de você se quebrar um ov _ https://t.co/vXYFL0zecD",1,pt,"Oops, 'very right'! Human life is worthless right here, isn't it? What a beautiful example! But woe to you if you break an ov _ https://t.co/vXYFL0zecD "
70,70,5667,"@zqkitowz sim, a maioria do eleitorado é mulher, 51%",0,pt,"@zqkitowz yes, the majority of the electorate is a woman, 51%  "
71,71,671,"'bolha de preconceito' ---> tudo aquilo que vai contra a agenda da Esquerda, que manda na agenda feminista! https://t.co/nIFvhCJEzc",0,pt,"'prejudice bubble' ---> everything that goes against the Left's agenda, which rules the feminist agenda! https://t.co/nIFvhCJEzc  "
72,72,3733,Quem foi que disse secretamente ao presidente russo 'Diga a Vladimir que após as eleições eu terei mais flexibilida _ https://t.co/CGb57CIT4v,0,pt,Who was it that secretly told the Russian President 'Tell Vladimir that after the elections I will have more flexibility _ https://t.co/CGb57CIT4v  
73,73,752,"@CAIO_BLIND rezando eles são lindos..o problema é quando tão explodindo torres, boates e embaixadas",1,pt,"@CAIO_BLIND praying they are beautiful..the problem is when towers, nightclubs and embassies are exploding  "
74,74,5533,"@vanzkafka aí que tá a vantagem dá igreja evangélica, ela é mais independente, não tem o sindicato do Vaticano..",0,pt,"@vanzkafka there is the advantage of the evangelical church, she is more independent, there is no union in the Vatican ..  "
75,75,5660,@XXXTRABOLD claro! @homemdeverdade não comentou nada porque esteve em algumas horas de luto e reflexão sobre sua obra. Brinde ao Mestre...,0,pt,@XXXTRABOLD of course! @homemdeverdade did not comment on anything because he spent several hours mourning and reflecting on his work. Toast to the Master ...  
76,76,5338,"@thiviecos @PastorMalafaia que boca suja pra um evangelico... sai do armario rapaz.. e block, pq criança de 15 anos é pra ta dormindo ja",1,pt,"@thiviecos @PastorMalafaia what a dirty mouth for an evangelical ... get out of the closet boy ... and block, 'cause 15 year old kid is sleeping already  "
77,77,865,@ch4mps toda a sociedade só tem a ganhar com isso,0,pt,@ ch4mps the whole society can only gain from it  
78,78,1295,"É já amanhã que estreamos o 'Overdose de Tourete' no Casino da Figueira.
Só arrancamos depois do FCP-SCP.
Bilhetes _ https://t.co/lXFcaKEFV2",0,pt,It is already tomorrow that we launch the 'Overdose de Tourete' at Casino da Figueira. We only started after the FCP-SCP. Tickets _ https://t.co/lXFcaKEFV2  
79,79,1722,feliciano não é estuprador gente isso é tudo marketing da esquerda,1,pt,feliciano is not a rapist people this is all marketing from the left  
80,80,3529,"Por oito anos a Rússia 'ignorou' o presidente Obama, se tornou mais e mais forte, anexou a Crimeia e construiu míss _ https://t.co/mJoc3t5zHg",0,pt,"For eight years Russia 'ignored' President Obama, became stronger and stronger, annexed Crimea and built missiles _ https://t.co/mJoc3t5zHg  "
81,81,4598,RT @MoniqueCheker: Famílias também perderam lavouras. Ministério da Integração Nacional respondeu dizendo que faz vistoria nas barragens. E _,0,pt,RT @MoniqueCheker: Families have also lost crops. Ministry of National Integration responded by saying that it inspects the dams. AND _  
82,82,1142,Dia de Portugal - 2016: https://t.co/paW1wk9wgQ via @YouTube,0,pt,Portugal Day - 2016: https://t.co/paW1wk9wgQ via @YouTube  
83,83,4849,RT @sexualinatural: Uma oportunidade imperdível pra quem está na região.@marisa_lobo @prarleilopes @um_novovencedor @SarahSheeva https://t. _,0,pt,RT @sexualinatural: An unmissable opportunity for those in the region. @ Marisa_lobo @prarleilopes @um_novovencedor @SarahSheeva https: // t. _  
84,84,4700,RT @PastorMalafaia: O q Levy Fidelix disse: O APARELHO EXCRETOR NÃO REPRODUZ.Onde está a homofobia e a mentira? Em lugar nenhum.Cambada de _,1,pt,RT @PastorMalafaia: What Levy Fidelix said: THE EXCRECTING EQUIPMENT DOES NOT REPRODUCATE. Where is homophobia and lies? Nowhere.  
85,85,902,"Começa (felizmente) a desenhar-se um bloco de alianças contra a podridão globazidora-mundialista.
@netanyahu _ https://t.co/HvrmEdVsGk",0,pt,"Fortunately, a block of alliances against the globalized globalization rot begins to be drawn. @netanyahu _ https://t.co/HvrmEdVsGk  "
86,86,190,"A #globo só mostra as 'belezas e o amor' do carnaval.Mas, se quer saber a verdade, liga na @recordtvoficial que está mostrando tda Violência",0,pt,"The #globo only shows the 'beauties and love' of carnival. But if you want to know the truth, call @recordtvoficial that is showing all Violence  "
87,87,1492,"@Estadao aproveitando o #DiaDaMulher para lacrar.
E ainda dizem que isso é imprensa de direita, golpista, etc... https://t.co/QICjAIyBEd",0,pt,"@Estadao taking advantage of #DiaDaMulher to seal. And they still say this is the right-wing press, scammer, etc ... https://t.co/QICjAIyBEd  "
88,88,935,"como resolver a situação do brasil: 
(  ) investigar o presidente da câmara
(  ) investigar o helicóptero de cocaína
(X) fora dilma",0,pt,how to solve the situation in brazil: () investigate the mayor () investigate the cocaine helicopter (X) outside dilma  
89,89,2815,Não adianta nada fazer textão de dia das mulheres e quando liga no callcenter chamar a atendente de burra  e dizer 'tinha que ser mulher' :),1,pt,
90,90,4327,RT @glockbro: Ja pensaram que talvez a angola nao seja nossa? que somos muito possessivos e ela so quer espaço?,0,pt,RT @glockbro: Did you ever think that maybe Angola is not ours? that we are very possessive and she just wants space?  
91,91,4703,"RT @PastorMalafaia: PALHAÇOS! A secretaria da justiça e da cidadania de SP, multa Levy Fidelix por discriminação homofobica. Entra com uma _",0,pt,RT @PastorMalafaia: CLOWNS! The SP Justice and Citizenship Secretariat fines Levy Fidelix for homophobic discrimination. Enter with a _  
92,92,3554,Porto acolhe em abril o 'Dia das Boas Ações' | Invicta de Azul e Branco https://t.co/XuP9RGRKmk,0,pt,Porto hosts 'Good Actions Day' in April | Invicta de Azul e Branco https://t.co/XuP9RGRKmk  
93,93,209,Agora vc pensa: Uma cidadã que não cuida da sua própria filha querer impor em sala de aula o que deve ser ensinado ao meu filho? Um absurdo.,1,pt,Now you think: A citizen who doesn't take care of her own daughter wants to impose in the classroom what my son should be taught? Absurd.  
94,94,2445,"Love on Top mas de fufas, estou lá",0,pt,"Love on Top but fufas, I'm there  "
95,95,5463,"Um filho vem atrapalhar? Criam a Lei do #Aborto
Um idoso atrapalha? Criam a Lei da #Eutanásia
Eis as soluções do materialismo individualista",1,pt,Will a child get in the way? Create the #Aborto Law Does an elderly get in the way? Create the Law of # Euthanasia Here are the solutions of individualistic materialism  
96,96,312,"@AlineBorel OI! Sugeri um JV e ninguém me deu bola... tá afim? vc te mais moral que eu, vem mais gente. rsrsrs",0,pt,"@AlineBorel OI! I suggested a JV and no one cared ... okay? you are more moral than me, more people are coming. lol  "
97,97,2809,"Não aceitamos o faz-de-conta da hipocrisia. Lutamos contra a censura do sistema e o marxismo-cultural.
@EsquerdaNet 
https://t.co/uME1JjUSTI",0,pt,We do not accept the make-believe of hypocrisy. We fight against system censorship and cultural-Marxism. @EsquerdaNet https://t.co/uME1JjUSTI  
98,98,4691,"RT @PanichiRaphael: Lembrem-se FemiNazis:
No Oriente Médio e no mundo muçulmano onde reina a Sharia não houve dia internacional da Mulher _",1,pt,"RT @PanichiRaphael: Remember FemiNazis: In the Middle East and in the Muslim world where Sharia reigns, there was no international Women's Day _  "
99,99,2092,"HOMEM FEMINISTO:
NÃO DEFENDE A ESPOSA
CHEIO DE TATUAGI
MOVIDO A MACONHA E PÓ
DIVIDE A MULHER COM OS PARCERO
DEPRESSIVO
O LEGÍTIMO CORNÃO",1,pt,FEMINIST MAN: DOES NOT DEFEND THE WIFE FULL OF TATUAGI MOVED WITH MARIHA AND DUST DIVIDE THE WOMAN WITH THE DEPRESSIVE PARTNERS THE LEGITIMATE CORNON  
100,100,5317,"Tenho uma mensagem para os pais que dão grandes mamos de boca nos filhos em locais públicos:
ISSO É NOJENTO! PAREM COM ESSA MERDA!",1,pt,I have a message for parents who give their kids big mouths in public places: THIS IS DISGUSTING! STOP THIS SHIT!  
101,101,3528,por isso que dizem que espelhos não são confiaveis eles te deixam feia e gorda https://t.co/eLOE7yCXuz,0,pt,that's why they say that mirrors are not reliable they make you ugly and fat https://t.co/eLOE7yCXuz  
102,102,5144,"SEXTA 17:53 TÁ ABERTO O FINAL DE SEMANA
VÁLIDO SOMENTE PARA O TRABALHADOR HONESTO MEMBRO DA TRADICIONAL FAMÍLIA BR _ https://t.co/anskfVDfEI",0,pt,FRIDAY 17:53 THE VALID WEEKEND IS OPEN ONLY FOR THE HONEST WORKER MEMBER OF THE TRADITIONAL FAMILY BR _ https://t.co/anskfVDfEI  
103,103,3911,RT @aeciodepapelao: Esse vídeo é ótimo https://t.co/qQM0QcEFji,0,pt,RT @aeciodepapelao: This video is great https://t.co/qQM0QcEFji  
104,104,5494,@UOL quando eles chegam para MUDAR todos os seus costumes. https://t.co/G6icVWGiSu,0,pt,@UOL when they arrive to CHANGE all their customs. https://t.co/G6icVWGiSu  
105,105,4846,"RT @SentimentoGay_: 'Você é gay/sapatão mesmo?'
'Ué sim'
'Nossa não parece'
Como assim tá me chamando de hetero é isso mesmo??? Como pode m _",0,pt,"RT @SentimentoGay_: 'Are you really gay / dyke?' 'Uh yes' 'Wow, it doesn't look like' How are you calling me straight? How can m _  "
106,106,3295,Ótima sessão de audiência com os CEOs da Associação de Líderes da Indústria de Varejo esta manhã! https://t.co/MLJ6yjsNao,0,pt,
107,107,2277,@JOAQUINVOLTOU @gaviaochis @otmar03 Alias..não tem atentado ao pudor nisso ai não ???  ficar pelado no meio da rua,0,pt,@JOAQUINVOLTOU @gaviaochis @ otmar03 Alias..he hasn't been indifferent to it there ??? get naked in the middle of the street  
108,108,1702,"'FAZ SUCESSO' 
'POSTAGENS INSPIRADORAS' 
Esse é o nível da grande imprensa brasileira https://t.co/u7RJ39XZj5",0,pt,'MAKES SUCCESS' 'INSPIRING POSTS' This is the level of the great Brazilian press https://t.co/u7RJ39XZj5  
109,109,3217,"O problema com o Islão não é com etnia e sim com a ideologia, que visa destruir o Cristianismo! E eu me referi ao f _ https://t.co/mRmiFkBoLT",0,pt,"The problem with Islam is not with ethnicity, but with ideology, which aims to destroy Christianity! And I referred to f _ https://t.co/mRmiFkBoLT  "
110,110,766,Canso de ver um monte de cara burro pagando de machão e um monte de menina burra que procura no Google o significado de ser uma mulher.,1,pt,I get tired of seeing a lot of dumb guy paying for macho and a lot of dumb girl who searches on Google for the meaning of being a woman.  
111,111,2402,@leticiabahia23 A grande definição ideológica que não é mais vivida atualmente. Isso foi passado. So no Isla que falta isso. HJ éesquerdismo,1,pt,@ leticiabahia23 The great ideological definition that is no longer experienced today. That was passed. Only Isla is missing that. HJ is leftist  
112,112,3272,O Sporting continua a ser grande na Europa do futebol https://t.co/g7tF6RQ8i0,0,pt,Sporting remains great in football Europe https://t.co/g7tF6RQ8i0  
113,113,2771,Mulher idiota é assim...errado é o bofe dela  Burra pra Caralho kkkkkkkkkkkkk https://t.co/rUo11Sgvo8,1,pt,Idiotic woman is like that ... wrong is her face Fucking Stupid kkkkkkkkkkkkk https://t.co/rUo11Sgvo8  
114,114,4238,RT @falloneil: bicho me senti muito burra só ouvindo essa mulher falar #MasterChefBR,1,pt,RT @falloneil: animal I felt very dumb just listening to this woman talk #MasterChefBR  
115,115,464,a pm não é racista......já vi policial negro ok,1,pt,pm is not racist ...... I've seen black policeman ok  
116,116,3504,"Pode bater em mulher não, amiguinho. Larga de ser retardado",0,pt,"You can't hit a woman, little friend. Wide from being retarded  "
117,117,3102,O FUTEBOL AINDA RESPIRA https://t.co/0z9iiuqky8,0,pt,
118,118,4311,"RT @gaviaochis: Até que enfim, os artistas (de bem), estão começando a se manifestar: https://t.co/Q2rOa9RQlz",0,pt,"RT @gaviaochis: At last, the artists (for good) are starting to manifest themselves: https://t.co/Q2rOa9RQlz  "
119,119,3477,"@pickamiolos Acho q quem sempre se esteve a cagar para a pressão da indústria d seguires 1caminho para teres sucesso,vai continuar a fazê-lo",0,pt,"@pickamiolos I think whoever has been shitting for the pressure of the industry d follow 1path to succeed, will continue to do so  "
120,120,2223,Já fiquei com a @FePaesLeme . Várias vezes a noite antes de dormir https://t.co/AbeKa6rgYn,0,pt,I've already stayed with @FePaesLeme. Several times the night before bed https://t.co/AbeKa6rgYn  
121,121,5366,"To me sentindo horrível, gorda, feia",0,pt,"I'm feeling horrible, fat, ugly  "
122,122,1413,Es gorda e feia —_ Obrigada  https://t.co/biNf3mq69u,1,pt,You are fat and ugly —_ Thank you https://t.co/biNf3mq69u  
